time(s),force_x(N),force_y(N),force_z(N),target_thrust(N),desire_rotor_speed(m/s),rotor_speed(m/s),battery_vol(V)
0.00000,0.11999,0.98999,17.48999,0.00000,0.00000,0.00000,13.37047
0.00000,0.11999,0.98999,17.48999,0.00000,0.00000,0.00000,13.37057
0.00000,0.11999,0.98999,17.48999,0.00000,0.00000,0.00000,13.37066
0.00000,0.02999,1.09000,17.42000,0.00000,0.00000,0.00000,13.37076
0.00000,0.02999,1.09000,17.42000,0.00000,0.00000,0.00000,13.37085
0.00000,0.02999,1.09000,17.42000,0.00000,0.00000,0.00000,13.37095
0.00000,0.02999,1.09000,17.42000,0.00000,0.00000,0.00000,13.37104
0.00000,0.02999,1.09000,17.42000,0.00000,0.00000,0.00000,13.37114
0.00000,0.02999,1.09000,17.42000,0.00000,0.00000,0.00000,13.37123
0.00000,0.02999,1.09000,17.42000,0.00000,0.00000,0.00000,13.37133
0.00000,0.02999,1.09000,17.42000,0.00000,0.00000,0.00000,13.37142
0.00000,0.02999,1.09000,17.42000,0.00000,0.00000,0.00000,13.37152
0.00000,0.02999,1.09000,17.42000,0.00000,0.00000,0.00000,13.37161
0.00000,-0.07000,1.10000,17.38999,0.00000,0.00000,0.00000,13.37170
0.00000,-0.07000,1.10000,17.38999,0.00000,0.00000,0.00000,13.37180
0.00000,-0.07000,1.10000,17.38999,0.00000,0.00000,0.00000,13.37189
0.00000,-0.07000,1.10000,17.38999,0.00000,0.00000,0.00000,13.37199
0.00000,-0.07000,1.10000,17.38999,0.00000,0.00000,0.00000,13.37208
0.00000,-0.07000,1.10000,17.38999,0.00000,0.00000,0.00000,13.37218
0.00000,-0.07000,1.10000,17.38999,0.00000,0.00000,0.00000,13.37227
0.00000,-0.07000,1.10000,17.38999,0.00000,0.00000,0.00000,13.37236
0.00000,-0.07000,1.10000,17.38999,0.00000,0.00000,0.00000,13.37246
0.00000,-0.07000,1.10000,17.38999,0.00000,0.00000,0.00000,13.37255
0.00000,-0.00999,1.02999,17.36999,0.00000,0.00000,0.00000,13.37264
0.00000,-0.00999,1.02999,17.36999,0.00000,0.00000,0.00000,13.37273
0.00000,-0.00999,1.02999,17.36999,0.00000,0.00000,0.00000,13.37283
0.00000,-0.00999,1.02999,17.36999,0.00000,0.00000,0.00000,13.37292
0.00000,-0.00999,1.02999,17.36999,0.00000,0.00000,0.00000,13.37301
0.00000,-0.00999,1.02999,17.36999,0.00000,0.00000,0.00000,13.37310
0.00000,-0.00999,1.02999,17.36999,0.00000,0.00000,0.00000,13.37319
0.00000,-0.00999,1.02999,17.36999,0.00000,0.00000,0.00000,13.37328
0.00000,-0.00999,1.02999,17.36999,0.00000,0.00000,0.00000,13.37337
0.00000,-0.00999,1.02999,17.36999,0.00000,0.00000,0.00000,13.37346
0.00000,0.04999,1.07999,17.35999,0.00000,0.00000,0.00000,13.37355
0.00000,0.04999,1.07999,17.35999,0.00000,0.00000,0.00000,13.37364
0.00000,0.04999,1.07999,17.35999,0.00000,0.00000,0.00000,13.37373
0.00000,0.04999,1.07999,17.35999,0.00000,0.00000,0.00000,13.37382
0.00000,0.04999,1.07999,17.35999,0.00000,0.00000,0.00000,13.37392
0.00000,0.04999,1.07999,17.35999,0.00000,0.00000,0.00000,13.37401
0.00000,0.04999,1.07999,17.35999,0.00000,0.00000,0.00000,13.37409
0.00000,0.04999,1.07999,17.35999,0.00000,0.00000,0.00000,13.37418
0.00000,0.04999,1.07999,17.35999,0.00000,0.00000,0.00000,13.37427
0.00000,0.04999,1.07999,17.35999,0.00000,0.00000,0.00000,13.37436
0.00000,0.09999,1.00999,17.37999,0.00000,0.00000,0.00000,13.37445
0.00000,0.09999,1.00999,17.37999,0.00000,0.00000,0.00000,13.37454
0.00000,0.09999,1.00999,17.37999,0.00000,0.00000,0.00000,13.37463
0.00000,0.09999,1.00999,17.37999,0.00000,0.00000,0.00000,13.37471
0.00000,0.09999,1.00999,17.37999,0.00000,0.00000,0.00000,13.37480
0.00000,0.09999,1.00999,17.37999,0.00000,0.00000,0.00000,13.37489
0.00000,0.09999,1.00999,17.37999,0.00000,0.00000,0.00000,13.37498
0.00000,0.09999,1.00999,17.37999,0.00000,0.00000,0.00000,13.37507
0.00000,0.09999,1.00999,17.37999,0.00000,0.00000,0.00000,13.37516
0.00000,0.09999,1.00999,17.37999,0.00000,0.00000,0.00000,13.37524
0.00000,0.09999,1.00999,17.37999,0.00000,0.00000,0.00000,13.37533
0.00000,0.09999,1.00999,17.37999,0.00000,0.00000,0.00000,13.37542
0.00000,0.09999,1.00999,17.37999,0.00000,0.00000,0.00000,13.37550
0.00000,0.09999,1.00999,17.37999,0.00000,0.00000,0.00000,13.37559
0.00000,0.09999,1.00999,17.37999,0.00000,0.00000,0.00000,13.37567
0.00000,0.09999,1.00999,17.37999,0.00000,0.00000,0.00000,13.37576
0.00000,0.09999,1.00999,17.37999,0.00000,0.00000,0.00000,13.37584
0.00000,0.09999,1.00999,17.37999,0.00000,0.00000,0.00000,13.37593
0.00000,0.09999,1.00999,17.37999,0.00000,0.00000,0.00000,13.37601
0.00000,0.09999,1.00999,17.37999,0.00000,0.00000,0.00000,13.37609
0.00000,0.11000,1.17999,17.42000,0.00000,0.00000,0.00000,13.37618
0.00000,0.11000,1.17999,17.42000,0.00000,0.00000,0.00000,13.37626
0.00000,0.11000,1.17999,17.42000,0.00000,0.00000,0.00000,13.37634
0.00000,0.11000,1.17999,17.42000,0.00000,0.00000,0.00000,13.37642
0.00000,0.11000,1.17999,17.42000,0.00000,0.00000,0.00000,13.37651
0.00000,0.11000,1.17999,17.42000,0.00000,0.00000,0.00000,13.37659
0.00000,0.11000,1.17999,17.42000,0.00000,0.00000,0.00000,13.37667
0.00000,0.11000,1.17999,17.42000,0.00000,0.00000,0.00000,13.37675
0.00000,0.11000,1.17999,17.42000,0.00000,0.00000,0.00000,13.37683
