time(s),force_x(N),force_y(N),force_z(N),target_thrust(N),desire_rotor_speed(m/s),rotor_speed(m/s),battery_vol(V),,,,,,,
65.22284,0.68,0.57999,15.16488498,4.3,812.01458,796.44885,12.97343,,,,,,,
65.22384,0.68,0.57999,15.16488498,4.3,812.01458,796.44885,12.97369,,,,,,,
65.22484,0.68,0.57999,15.16488498,4.3,812.01458,797.15625,12.97395,,,,,,,
65.22584,0.68,0.57999,15.16488498,4.3,812.01458,796.44885,12.97421,,,,,,,
65.22684,0.68,0.57999,15.16488498,4.3,812.01458,796.44885,12.97447,,,,,,,
65.22784,0.47999,1.24,14.93344398,4.3,812.01458,797.15625,12.97472,,,,,,,
65.22885,0.47999,1.24,14.93344398,4.3,812.01458,796.44885,12.97497,,,,,,,
65.22985,0.47999,1.24,14.93344398,4.3,812.01458,792.93103,12.97521,,,,,,,
65.23085,0.47999,1.24,14.93344398,4.3,812.01458,790.13897,12.97545,,,,,,,
65.23184,0.47999,1.24,14.93344398,4.3,812.01458,792.93103,12.97569,,,,,,,
65.23284,0.47999,1.24,14.93344398,4.3,812.01458,790.83514,12.97593,,,,,,,
65.23384,0.47999,1.24,14.93344398,4.3,812.01458,797.15625,12.97616,,,,,,,
65.23484,0.47999,1.24,14.93344398,4.3,812.01458,790.83514,12.97639,,,,,,,
65.23584,0.47999,1.24,14.93344398,4.3,812.01458,790.83514,12.97662,,,,,,,
65.23684,0.47999,1.24,14.93344398,4.3,812.01458,790.83514,12.97684,,,,,,,
65.23784,0.22999,0.86999,14.98854898,4.3,812.01458,795.03796,12.97706,,,,,,,
65.23884,0.22999,0.86999,14.98854898,4.3,812.01458,793.63208,12.97728,,,,,,,
65.23984,0.22999,0.86999,14.98854898,4.3,812.01458,793.63208,12.97749,,,,,,,
65.24084,0.22999,0.86999,14.98854898,4.3,812.01458,795.03796,12.97771,,,,,,,
65.24185,0.22999,0.86999,14.98854898,4.3,812.01458,795.74279,12.97791,,,,,,,
65.24285,0.22999,0.86999,14.98854898,4.3,812.01458,795.74279,12.97812,,,,,,,
65.24385,0.22999,0.86999,14.98854898,4.3,812.01458,795.74279,12.97832,,,,,,,
65.24485,0.22999,0.86999,14.98854898,4.3,812.01458,795.74279,12.97852,,,,,,,
65.24584,0.22999,0.86999,14.98854898,4.3,812.01458,795.74279,12.97872,,,,,,,
65.24684,0.22999,0.86999,14.98854898,4.3,812.01458,798.57464,12.97891,,,,,,,
65.24784,0.44,0.52999,15.153875,4.3,812.01458,798.57464,12.9791,,,,,,,
65.24884,0.44,0.52999,15.153875,4.3,812.01458,803.57916,12.97929,,,,,,,
65.24984,0.44,0.52999,15.153875,4.3,812.01458,803.57916,12.97948,,,,,,,
65.25084,0.44,0.52999,15.153875,4.3,812.01458,803.57916,12.97966,,,,,,,
65.25184,0.44,0.52999,15.153875,4.3,812.01458,803.57916,12.97984,,,,,,,
65.25284,0.44,0.52999,15.153875,4.3,812.01458,803.57916,12.98002,,,,,,,
65.25384,0.44,0.52999,15.153875,4.3,812.01458,803.57916,12.9802,,,,,,,
65.25484,0.44,0.52999,15.153875,4.3,812.01458,803.57916,12.98037,,,,,,,
65.25585,0.44,0.52999,15.153875,4.3,812.01458,796.44885,12.98054,,,,,,,
65.25685,0.44,0.52999,15.153875,4.3,812.01458,794.33441,12.98071,,,,,,,
65.25786,0.56999,0.56999,15.20896898,4.3,812.01458,794.33441,12.98087,,,,,,,
65.25887,0.56999,0.56999,15.20896898,4.3,812.01458,794.33441,12.98103,,,,,,,
65.25987,0.56999,0.56999,15.20896898,4.3,812.01458,790.83514,12.98119,,,,,,,
65.26089,0.56999,0.56999,15.20896898,4.3,812.01458,790.83514,12.98135,,,,,,,
65.26186,0.56999,0.56999,15.20896898,4.3,812.01458,790.83514,12.98151,,,,,,,
65.26289,0.56999,0.56999,15.20896898,4.3,812.01458,790.83514,12.98166,,,,,,,
65.26386,0.56999,0.56999,15.20896898,4.3,812.01458,792.23114,12.98181,,,,,,,
65.26488,0.56999,0.56999,15.20896898,4.3,812.01458,792.23114,12.98196,,,,,,,
65.26584,0.56999,0.56999,15.20896898,4.3,812.01458,792.23114,12.98211,,,,,,,
65.26684,0.56999,0.56999,15.20896898,4.3,812.01458,790.83514,12.98225,,,,,,,
65.26784,0.56999,0.56999,15.20896898,4.3,812.01458,792.23114,12.98239,,,,,,,
65.26884,0.56999,0.56999,15.20896898,4.3,812.01458,790.83514,12.98253,,,,,,,
65.26985,0.56999,0.56999,15.20896898,4.3,812.01458,790.83514,12.98267,,,,,,,
65.27085,0.56999,0.56999,15.20896898,4.3,812.01458,790.83514,12.9828,,,,,,,
65.27185,0.56999,0.56999,15.20896898,4.3,812.01458,789.44403,12.98294,,,,,,,
65.27285,0.56999,0.56999,15.20896898,4.3,812.01458,789.44403,12.98307,,,,,,,
65.27384,0.56999,0.56999,15.20896898,4.3,812.01458,789.44403,12.9832,,,,,,,
65.27484,0.56999,0.56999,15.20896898,4.3,812.01458,787.36657,12.98332,,,,,,,
65.27584,0.56999,0.56999,15.20896898,4.3,812.01458,789.44403,12.98345,,,,,,,
65.27684,0.56999,0.56999,15.20896898,4.3,812.01458,789.44403,12.98357,,,,,,,
65.27784,0.37999,0.65,15.021623,4.3,812.01458,795.03796,12.98369,,,,,,,
65.27884,0.37999,0.65,15.021623,4.3,812.01458,785.98767,12.98381,,,,,,,
65.27984,0.37999,0.65,15.021623,4.3,812.01458,785.98767,12.98392,,,,,,,
65.28084,0.37999,0.65,15.021623,4.3,812.01458,795.03796,12.98403,,,,,,,
65.28184,0.37999,0.65,15.021623,4.3,812.01458,795.03796,12.98415,,,,,,,
65.28284,0.37999,0.65,15.021623,4.3,812.01458,798.57464,12.98426,,,,,,,
65.28385,0.37999,0.65,15.021623,4.3,812.01458,801.42669,12.98436,,,,,,,
65.28485,0.37999,0.65,15.021623,4.3,812.01458,798.57464,12.98447,,,,,,,
65.28585,0.37999,0.65,15.021623,4.3,812.01458,798.57464,12.98458,,,,,,,
65.28684,0.37999,0.65,15.021623,4.3,812.01458,798.57464,12.98468,,,,,,,
65.28784,0.55999,0.69,15.20896898,4.3,812.01458,801.42669,12.98478,,,,,,,
65.28884,0.55999,0.69,15.20896898,4.3,812.01458,801.42669,12.98488,,,,,,,
65.28984,0.55999,0.69,15.20896898,4.3,812.01458,799.2857,12.98498,,,,,,,
65.29084,0.55999,0.69,15.20896898,4.3,812.01458,799.2857,12.98508,,,,,,,
65.29184,0.55999,0.69,15.20896898,4.3,812.01458,799.2857,12.98517,,,,,,,
65.29284,0.55999,0.69,15.20896898,4.3,812.01458,799.2857,12.98525,,,,,,,
65.29384,0.55999,0.69,15.20896898,4.3,812.01458,796.44885,12.98533,,,,,,,
65.29484,0.55999,0.69,15.20896898,4.3,812.01458,796.44885,12.98541,,,,,,,
65.29584,0.55999,0.69,15.20896898,4.3,812.01458,796.44885,12.98548,,,,,,,
65.29684,0.55999,0.69,15.20896898,4.3,812.01458,796.44885,12.98556,,,,,,,
65.29785,0.61999,0.96999,15.18692698,4.3,812.01458,796.44885,12.98562,,,,,,,
65.29885,0.61999,0.96999,15.18692698,4.3,812.01458,798.57464,12.98569,,,,,,,
65.29985,0.61999,0.96999,15.18692698,4.3,812.01458,798.57464,12.98575,,,,,,,
65.30084,0.61999,0.96999,15.18692698,4.3,812.01458,798.57464,12.9858,,,,,,,
65.30184,0.61999,0.96999,15.18692698,4.3,812.01458,798.57464,12.98586,,,,,,,
65.30284,0.61999,0.96999,15.18692698,4.3,812.01458,795.74279,12.98591,,,,,,,
65.30384,0.61999,0.96999,15.18692698,4.3,812.01458,795.74279,12.98595,,,,,,,
65.30484,0.61999,0.96999,15.18692698,4.3,812.01458,795.74279,12.98599,,,,,,,
65.30584,0.61999,0.96999,15.18692698,4.3,812.01458,798.57464,12.98603,,,,,,,
65.30684,0.61999,0.96999,15.18692698,4.3,812.01458,798.57464,12.98606,,,,,,,
65.30784,0.48999,0.81,15.109791,4.3,812.01458,798.57464,12.98609,,,,,,,
65.30884,0.48999,0.81,15.109791,4.3,812.01458,798.57464,12.98612,,,,,,,
65.30984,0.48999,0.81,15.109791,4.3,812.01458,795.74279,12.98614,,,,,,,
65.31084,0.48999,0.81,15.109791,4.3,812.01458,795.74279,12.98616,,,,,,,
65.31185,0.48999,0.81,15.109791,4.3,812.01458,795.74279,12.98618,,,,,,,
65.31285,0.48999,0.81,15.109791,4.3,812.01458,795.74279,12.98619,,,,,,,
65.31385,0.48999,0.81,15.109791,4.3,812.01458,795.74279,12.9862,,,,,,,
65.31484,0.48999,0.81,15.109791,4.3,812.01458,795.74279,12.98621,,,,,,,
65.31584,0.48999,0.81,15.109791,4.3,812.01458,795.74279,12.98622,,,,,,,
65.31684,0.48999,0.81,15.109791,4.3,812.01458,798.57464,12.98622,,,,,,,
65.31784,0.50999,0.72999,15.13182198,4.3,812.01458,795.74279,12.98621,,,,,,,
65.31884,0.50999,0.72999,15.13182198,4.3,812.01458,795.74279,12.9862,,,,,,,
65.31984,0.50999,0.72999,15.13182198,4.3,812.01458,795.74279,12.98619,,,,,,,
65.32084,0.50999,0.72999,15.13182198,4.3,812.01458,797.8648,12.98618,,,,,,,
65.32184,0.50999,0.72999,15.13182198,4.3,812.01458,797.8648,12.98616,,,,,,,
65.32284,0.50999,0.72999,15.13182198,4.3,812.01458,799.9981,12.98615,,,,,,,
65.32384,0.50999,0.72999,15.13182198,4.3,812.01458,797.8648,12.98612,,,,,,,
65.32484,0.50999,0.72999,15.13182198,4.3,812.01458,797.8648,12.9861,,,,,,,
65.32585,0.50999,0.72999,15.13182198,4.3,812.01458,796.44885,12.98607,,,,,,,
65.32685,0.50999,0.72999,15.13182198,4.3,812.01458,797.8648,12.98604,,,,,,,
65.32785,0.56999,0.85999,15.18692698,4.3,812.01458,796.44885,12.98601,,,,,,,
65.32884,0.56999,0.85999,15.18692698,4.3,812.01458,796.44885,12.98597,,,,,,,
65.32984,0.56999,0.85999,15.18692698,4.3,812.01458,797.8648,12.98593,,,,,,,
65.33084,0.56999,0.85999,15.18692698,4.3,812.01458,798.57464,12.98589,,,,,,,
65.33184,0.56999,0.85999,15.18692698,4.3,812.01458,796.44885,12.98585,,,,,,,
65.33284,0.56999,0.85999,15.18692698,4.3,812.01458,796.44885,12.9858,,,,,,,
65.33384,0.56999,0.85999,15.18692698,4.3,812.01458,796.44885,12.98575,,,,,,,
65.33484,0.56999,0.85999,15.18692698,4.3,812.01458,796.44885,12.9857,,,,,,,
65.33584,0.56999,0.85999,15.18692698,4.3,812.01458,796.44885,12.98565,,,,,,,
65.33684,0.56999,0.85999,15.18692698,4.3,812.01458,795.74279,12.98559,,,,,,,
65.33784,0.52999,1.22,15.09875898,4.3,812.01458,795.74279,12.98553,,,,,,,
65.33884,0.52999,1.22,15.09875898,4.3,812.01458,795.74279,12.98547,,,,,,,
65.33985,0.52999,1.22,15.09875898,4.3,812.01458,796.44885,12.9854,,,,,,,
65.34085,0.52999,1.22,15.09875898,4.3,812.01458,795.74279,12.98533,,,,,,,
65.34185,0.52999,1.22,15.09875898,4.3,812.01458,795.74279,12.98526,,,,,,,
65.34286,0.52999,1.22,15.09875898,4.3,812.01458,795.74279,12.98519,,,,,,,
65.34386,0.52999,1.22,15.09875898,4.3,812.01458,796.44885,12.98512,,,,,,,
65.34486,0.52999,1.22,15.09875898,4.3,812.01458,796.44885,12.98504,,,,,,,
65.34589,0.52999,1.22,15.09875898,4.3,812.01458,796.44885,12.98496,,,,,,,
65.34686,0.52999,1.22,15.09875898,4.3,812.01458,796.44885,12.98488,,,,,,,
65.34786,0.32999,0.55999,15.05467498,4.3,812.01458,796.44885,12.9848,,,,,,,
65.34888,0.32999,0.55999,15.05467498,4.3,812.01458,796.44885,12.98471,,,,,,,
65.34984,0.32999,0.55999,15.05467498,4.3,812.01458,796.44885,12.98463,,,,,,,
65.35084,0.32999,0.55999,15.05467498,4.3,812.01458,796.44885,12.98453,,,,,,,
65.35184,0.32999,0.55999,15.05467498,4.3,812.01458,796.44885,12.98444,,,,,,,
65.35284,0.32999,0.55999,15.05467498,4.3,812.01458,796.44885,12.98435,,,,,,,
65.35385,0.32999,0.55999,15.05467498,4.3,812.01458,795.74279,12.98425,,,,,,,
65.35485,0.32999,0.55999,15.05467498,4.3,812.01458,795.74279,12.98415,,,,,,,
65.35585,0.32999,0.55999,15.05467498,4.3,812.01458,795.74279,12.98405,,,,,,,
65.35684,0.32999,0.55999,15.05467498,4.3,812.01458,795.74279,12.98394,,,,,,,
65.35784,0.61,0.22999,15.109791,4.3,812.01458,795.03796,12.98384,,,,,,,
65.35884,0.61,0.22999,15.109791,4.3,812.01458,795.03796,12.98373,,,,,,,
65.35984,0.61,0.22999,15.109791,4.3,812.01458,794.33441,12.98362,,,,,,,
65.36084,0.61,0.22999,15.109791,4.3,812.01458,795.03796,12.98352,,,,,,,
65.36184,0.61,0.22999,15.109791,4.3,812.01458,794.33441,12.9834,,,,,,,
65.36284,0.61,0.22999,15.109791,4.3,812.01458,794.33441,12.98329,,,,,,,
65.36384,0.61,0.22999,15.109791,4.3,812.01458,794.33441,12.98318,,,,,,,
65.36484,0.61,0.22999,15.109791,4.3,812.01458,795.03796,12.98307,,,,,,,
65.36584,0.61,0.22999,15.109791,4.3,812.01458,794.33441,12.98295,,,,,,,
65.36685,0.61,0.22999,15.109791,4.3,812.01458,794.33441,12.98283,,,,,,,
65.36785,0.68,0.63,15.153875,4.3,812.01458,794.33441,12.98271,,,,,,,
65.36885,0.68,0.63,15.153875,4.3,812.01458,795.03796,12.98259,,,,,,,
65.36985,0.68,0.63,15.153875,4.3,812.01458,795.03796,12.98247,,,,,,,
65.37084,0.68,0.63,15.153875,4.3,812.01458,795.03796,12.98234,,,,,,,
65.37184,0.68,0.63,15.153875,4.3,812.01458,795.03796,12.98221,,,,,,,
65.37284,0.68,0.63,15.153875,4.3,812.01458,795.03796,12.98208,,,,,,,
65.37384,0.68,0.63,15.153875,4.3,812.01458,796.44885,12.98195,,,,,,,
65.37484,0.68,0.63,15.153875,4.3,812.01458,796.44885,12.98182,,,,,,,
65.37584,0.68,0.63,15.153875,4.3,812.01458,796.44885,12.98168,,,,,,,
65.37684,0.68,0.63,15.153875,4.3,812.01458,796.44885,12.98154,,,,,,,
65.37784,0.41999,1,15.09875898,4.3,812.01458,796.44885,12.9814,,,,,,,
65.37884,0.41999,1,15.09875898,4.3,812.01458,795.03796,12.98126,,,,,,,
65.37984,0.41999,1,15.09875898,4.3,812.01458,795.03796,12.98112,,,,,,,
65.38085,0.41999,1,15.09875898,4.3,812.01458,795.03796,12.98098,,,,,,,
65.38185,0.41999,1,15.09875898,4.3,812.01458,795.03796,12.98083,,,,,,,
65.38285,0.41999,1,15.09875898,4.3,812.01458,793.63208,12.98069,,,,,,,
65.38385,0.41999,1,15.09875898,4.3,812.01458,792.93103,12.98054,,,,,,,
65.38484,0.41999,1,15.09875898,4.3,812.01458,792.93103,12.98039,,,,,,,
65.38584,0.41999,1,15.09875898,4.3,812.01458,791.53253,12.98024,,,,,,,
65.38684,0.41999,1,15.09875898,4.3,812.01458,791.53253,12.98009,,,,,,,
65.38784,0.40999,0.44,15.14284298,4.3,812.01458,791.53253,12.97993,,,,,,,
65.38884,0.40999,0.44,15.14284298,4.3,812.01458,791.53253,12.97978,,,,,,,
65.38984,0.40999,0.44,15.14284298,4.3,812.01458,791.53253,12.97962,,,,,,,
65.39084,0.40999,0.44,15.14284298,4.3,812.01458,795.03796,12.97945,,,,,,,
65.39184,0.40999,0.44,15.14284298,4.3,812.01458,795.03796,12.97929,,,,,,,
65.39284,0.40999,0.44,15.14284298,4.3,812.01458,795.03796,12.97912,,,,,,,
65.39384,0.40999,0.44,15.14284298,4.3,812.01458,809.37591,12.97894,,,,,,,
65.39485,0.40999,0.44,15.14284298,4.3,812.01458,809.37591,12.97877,,,,,,,
65.39585,0.40999,0.44,15.14284298,4.3,812.01458,809.37591,12.97859,,,,,,,
65.39685,0.40999,0.44,15.14284298,4.3,812.01458,809.37591,12.97841,,,,,,,
65.39785,0.63999,0.29999,15.153875,4.3,812.01458,809.37591,12.97822,,,,,,,
65.39884,0.63999,0.29999,15.153875,4.3,812.01458,809.37591,12.97803,,,,,,,
65.39984,0.63999,0.29999,15.153875,4.3,812.01458,805.74316,12.97784,,,,,,,
65.40084,0.63999,0.29999,15.153875,4.3,812.01458,805.74316,12.97765,,,,,,,
65.40184,0.63999,0.29999,15.153875,4.3,812.01458,797.15625,12.97745,,,,,,,
65.40284,0.63999,0.29999,15.153875,4.3,812.01458,805.74316,12.97725,,,,,,,
65.40384,0.63999,0.29999,15.153875,4.3,812.01458,805.74316,12.97705,,,,,,,
65.40484,0.63999,0.29999,15.153875,4.3,812.01458,805.74316,12.97684,,,,,,,
65.40584,0.63999,0.29999,15.153875,4.3,812.01458,797.15625,12.97663,,,,,,,
65.40684,0.63999,0.29999,15.153875,4.3,812.01458,792.93103,12.97642,,,,,,,
65.40784,0.51999,1.02999,15.09875898,4.3,812.01458,793.63208,12.9762,,,,,,,
65.40885,0.51999,1.02999,15.09875898,4.3,812.01458,792.93103,12.97599,,,,,,,
65.40985,0.51999,1.02999,15.09875898,4.3,812.01458,793.63208,12.97576,,,,,,,
65.41085,0.51999,1.02999,15.09875898,4.3,812.01458,792.93103,12.97554,,,,,,,
65.41184,0.51999,1.02999,15.09875898,4.3,812.01458,792.93103,12.97531,,,,,,,
65.41284,0.51999,1.02999,15.09875898,4.3,812.01458,793.63208,12.97508,,,,,,,
65.41384,0.51999,1.02999,15.09875898,4.3,812.01458,793.63208,12.97485,,,,,,,
65.41484,0.51999,1.02999,15.09875898,4.3,812.01458,793.63208,12.97461,,,,,,,
65.41584,0.51999,1.02999,15.09875898,4.3,812.01458,795.74279,12.97438,,,,,,,
65.41684,0.51999,1.02999,15.09875898,4.3,812.01458,795.74279,12.97413,,,,,,,
65.41784,0.28999,1.30999,15.12080098,4.3,812.01458,797.15625,12.97389,,,,,,,
65.41884,0.28999,1.30999,15.12080098,4.3,812.01458,797.8648,12.97365,,,,,,,
65.41984,0.28999,1.30999,15.12080098,4.3,812.01458,797.8648,12.9734,,,,,,,
65.42084,0.28999,1.30999,15.12080098,4.3,812.01458,797.8648,12.97315,,,,,,,
65.42184,0.28999,1.30999,15.12080098,4.3,812.01458,797.15625,12.97289,,,,,,,
65.42285,0.28999,1.30999,15.12080098,4.3,812.01458,797.15625,12.97264,,,,,,,
65.42385,0.28999,1.30999,15.12080098,4.3,812.01458,797.15625,12.97238,,,,,,,
65.42485,0.28999,1.30999,15.12080098,4.3,812.01458,797.15625,12.97212,,,,,,,
65.42584,0.28999,1.30999,15.12080098,4.3,812.01458,797.15625,12.97186,,,,,,,
65.42684,0.28999,1.30999,15.12080098,4.3,812.01458,797.15625,12.9716,,,,,,,
65.42786,0.28999,1.30999,15.12080098,4.3,812.01458,797.15625,12.97133,,,,,,,
65.42886,0.28999,1.30999,15.12080098,4.3,812.01458,797.15625,12.97107,,,,,,,
65.42987,0.28999,1.30999,15.12080098,4.3,812.01458,797.15625,12.9708,,,,,,,
65.43089,0.28999,1.30999,15.12080098,4.3,812.01458,794.33441,12.97053,,,,,,,
65.43186,0.28999,1.30999,15.12080098,4.3,812.01458,793.63208,12.97025,,,,,,,
65.43286,0.28999,1.30999,15.12080098,4.3,812.01458,794.33441,12.96998,,,,,,,
65.43389,0.28999,1.30999,15.12080098,4.3,812.01458,795.03796,12.9697,,,,,,,
65.43484,0.28999,1.30999,15.12080098,4.3,812.01458,795.03796,12.96942,,,,,,,
65.43584,0.28999,1.30999,15.12080098,4.3,812.01458,794.33441,12.96914,,,,,,,
65.43685,0.28999,1.30999,15.12080098,4.3,812.01458,795.03796,12.96886,,,,,,,
65.43785,0.69,0.63,15.13182198,4.3,812.01458,796.44885,12.96857,,,,,,,
65.43885,0.69,0.63,15.13182198,4.3,812.01458,796.44885,12.96829,,,,,,,
65.43984,0.69,0.63,15.13182198,4.3,812.01458,795.03796,12.968,,,,,,,
65.44084,0.69,0.63,15.13182198,4.3,812.01458,795.03796,12.96771,,,,,,,
65.44184,0.69,0.63,15.13182198,4.3,812.01458,795.03796,12.96742,,,,,,,
65.44284,0.69,0.63,15.13182198,4.3,812.01458,795.03796,12.96713,,,,,,,
65.44384,0.69,0.63,15.13182198,4.3,812.01458,792.93103,12.96683,,,,,,,
65.44484,0.69,0.63,15.13182198,4.3,812.01458,792.93103,12.96653,,,,,,,
65.44584,0.69,0.63,15.13182198,4.3,812.01458,792.93103,12.96624,,,,,,,
65.44684,0.69,0.63,15.13182198,4.3,812.01458,792.93103,12.96594,,,,,,,
65.44784,1.01999,1.51999,14.87835,4.3,812.01458,792.93103,12.96564,,,,,,,
65.44884,1.01999,1.51999,14.87835,4.3,812.01458,792.93103,12.96533,,,,,,,
65.44984,1.01999,1.51999,14.87835,4.3,812.01458,792.93103,12.96503,,,,,,,
65.45085,1.01999,1.51999,14.87835,4.3,812.01458,792.93103,12.96472,,,,,,,
65.45185,1.01999,1.51999,14.87835,4.3,812.01458,792.93103,12.96441,,,,,,,
65.45285,1.01999,1.51999,14.87835,4.3,812.01458,795.03796,12.96411,,,,,,,
65.45384,1.01999,1.51999,14.87835,4.3,812.01458,795.74279,12.96379,,,,,,,
65.45484,1.01999,1.51999,14.87835,4.3,812.01458,796.44885,12.96348,,,,,,,
65.45584,1.01999,1.51999,14.87835,4.3,812.01458,799.2857,12.96317,,,,,,,
65.45684,1.01999,1.51999,14.87835,4.3,812.01458,799.2857,12.96285,,,,,,,
65.45784,1.49,1.88,14.85629698,4.3,812.01458,799.2857,12.96254,,,,,,,
65.45884,1.49,1.88,14.85629698,4.3,812.01458,799.2857,12.96222,,,,,,,
65.45984,1.49,1.88,14.85629698,4.3,812.01458,799.2857,12.9619,,,,,,,
65.46084,1.49,1.88,14.85629698,4.3,812.01458,795.03796,12.96158,,,,,,,
65.46184,1.49,1.88,14.85629698,4.3,812.01458,795.03796,12.96126,,,,,,,
65.46284,1.49,1.88,14.85629698,4.3,812.01458,795.03796,12.96093,,,,,,,
65.46384,1.49,1.88,14.85629698,4.3,812.01458,795.03796,12.96061,,,,,,,
65.46485,1.49,1.88,14.85629698,4.3,812.01458,795.03796,12.96028,,,,,,,
65.46585,1.49,1.88,14.85629698,4.3,812.01458,794.33441,12.95995,,,,,,,
65.46685,1.49,1.88,14.85629698,4.3,812.01458,792.93103,12.95963,,,,,,,
65.46784,1.19999,0.93999,15.14284298,4.3,812.01458,792.93103,12.9593,,,,,,,
65.46884,1.19999,0.93999,15.14284298,4.3,812.01458,794.33441,12.95896,,,,,,,
65.46984,1.19999,0.93999,15.14284298,4.3,812.01458,794.33441,12.95863,,,,,,,
65.47084,1.19999,0.93999,15.14284298,4.3,812.01458,794.33441,12.95829,,,,,,,
65.47184,1.19999,0.93999,15.14284298,4.3,812.01458,792.93103,12.95796,,,,,,,
65.47284,1.19999,0.93999,15.14284298,4.3,812.01458,792.93103,12.95762,,,,,,,
65.47384,1.19999,0.93999,15.14284298,4.3,812.01458,792.93103,12.95729,,,,,,,
65.47484,1.19999,0.93999,15.14284298,4.3,812.01458,794.33441,12.95695,,,,,,,
65.47584,1.19999,0.93999,15.14284298,4.3,812.01458,794.33441,12.95661,,,,,,,
65.47684,1.19999,0.93999,15.14284298,4.3,812.01458,794.33441,12.95627,,,,,,,
65.47784,0.90999,0.7,15.19794798,4.3,812.01458,794.33441,12.95593,,,,,,,
65.47885,0.90999,0.7,15.19794798,4.3,812.01458,794.33441,12.95559,,,,,,,
65.47985,0.90999,0.7,15.19794798,4.3,812.01458,794.33441,12.95525,,,,,,,
65.48085,0.90999,0.7,15.19794798,4.3,812.01458,792.93103,12.95491,,,,,,,
65.48184,0.90999,0.7,15.19794798,4.3,812.01458,794.33441,12.95457,,,,,,,
65.48284,0.90999,0.7,15.19794798,4.3,812.01458,794.33441,12.95423,,,,,,,
65.48384,0.90999,0.7,15.19794798,4.3,812.01458,795.03796,12.95388,,,,,,,
65.48484,0.90999,0.7,15.19794798,4.3,812.01458,795.74279,12.95353,,,,,,,
65.48584,0.90999,0.7,15.19794798,4.3,812.01458,795.03796,12.95319,,,,,,,
65.48684,0.90999,0.7,15.19794798,4.3,812.01458,795.74279,12.95284,,,,,,,
65.48784,0.48999,1.42999,15.03263298,4.3,812.01458,795.74279,12.95249,,,,,,,
65.48884,0.48999,1.42999,15.03263298,4.3,812.01458,795.74279,12.95214,,,,,,,
65.48984,0.48999,1.42999,15.03263298,4.3,812.01458,796.44885,12.9518,,,,,,,
65.49084,0.48999,1.42999,15.03263298,4.3,812.01458,795.74279,12.95145,,,,,,,
65.49185,0.48999,1.42999,15.03263298,4.3,812.01458,795.74279,12.95111,,,,,,,
65.49285,0.48999,1.42999,15.03263298,4.3,812.01458,796.44885,12.95076,,,,,,,
65.49385,0.48999,1.42999,15.03263298,4.3,812.01458,795.74279,12.95042,,,,,,,
65.49485,0.48999,1.42999,15.03263298,4.3,812.01458,796.44885,12.95008,,,,,,,
65.49584,0.48999,1.42999,15.03263298,4.3,812.01458,795.74279,12.94974,,,,,,,
65.49684,0.48999,1.42999,15.03263298,4.3,812.01458,796.44885,12.94941,,,,,,,
65.49784,0.15999,1.17999,15.08773798,4.3,812.01458,796.44885,12.94907,,,,,,,
65.49884,0.15999,1.17999,15.08773798,4.3,812.01458,796.44885,12.94873,,,,,,,
65.49984,0.15999,1.17999,15.08773798,4.3,812.01458,796.44885,12.9484,,,,,,,
65.50084,0.15999,1.17999,15.08773798,4.3,812.01458,796.44885,12.94806,,,,,,,
65.50184,0.15999,1.17999,15.08773798,4.3,812.01458,805.02056,12.94773,,,,,,,
65.50284,0.15999,1.17999,15.08773798,4.3,812.01458,805.02056,12.9474,,,,,,,
65.50384,0.15999,1.17999,15.08773798,4.3,812.01458,795.74279,12.94708,,,,,,,
65.50484,0.15999,1.17999,15.08773798,4.3,812.01458,805.02056,12.94675,,,,,,,
65.50585,0.15999,1.17999,15.08773798,4.3,812.01458,795.74279,12.94643,,,,,,,
65.50685,0.15999,1.17999,15.08773798,4.3,812.01458,795.74279,12.94612,,,,,,,
65.50785,0.29999,0.72999,15.153875,4.3,812.01458,794.33441,12.94581,,,,,,,
65.50885,0.29999,0.72999,15.153875,4.3,812.01458,794.33441,12.9455,,,,,,,
65.50984,0.29999,0.72999,15.153875,4.3,812.01458,794.33441,12.94519,,,,,,,
65.51084,0.29999,0.72999,15.153875,4.3,812.01458,792.93103,12.94489,,,,,,,
65.51184,0.29999,0.72999,15.153875,4.3,812.01458,792.93103,12.94459,,,,,,,
65.51284,0.29999,0.72999,15.153875,4.3,812.01458,792.93103,12.94429,,,,,,,
65.51386,0.29999,0.72999,15.153875,4.3,812.01458,792.93103,12.944,,,,,,,
65.51486,0.29999,0.72999,15.153875,4.3,812.01458,792.93103,12.94371,,,,,,,
65.51586,0.29999,0.72999,15.153875,4.3,812.01458,792.93103,12.94343,,,,,,,
65.51689,0.29999,0.72999,15.153875,4.3,812.01458,792.93103,12.94315,,,,,,,
65.51786,0.32999,0.85,15.05467498,4.3,812.01458,792.93103,12.94288,,,,,,,
65.51886,0.32999,0.85,15.05467498,4.3,812.01458,792.93103,12.94261,,,,,,,
65.51988,0.32999,0.85,15.05467498,4.3,812.01458,792.93103,12.94235,,,,,,,
65.52085,0.32999,0.85,15.05467498,4.3,812.01458,792.93103,12.94209,,,,,,,
65.52185,0.32999,0.85,15.05467498,4.3,812.01458,793.63208,12.94183,,,,,,,
65.52285,0.32999,0.85,15.05467498,4.3,812.01458,792.93103,12.94158,,,,,,,
65.52384,0.32999,0.85,15.05467498,4.3,812.01458,793.63208,12.94134,,,,,,,
