time,target gyro x,target gyro y,target gyro z,gyro x,gyro y,gyro z,target angle x,target angle y,target angle z,angle x,angle y,angle z,target vel z,vel z,target pos z,pos z,desire thrust,desire rotor speed,rotor speed,motor_output,bettery voltage,height,thrust,K_T,acc_z_d,acc_z_com,,,,,,,,,,,,,,,,,,,,,,,,,
46.22299,0.42073,0.13684,0.09564,0.04198,-0.27572,2.26316,-0.01228,-0.00678,2.01787,0.05082,-0.00161,1.99737,0.69495,0.00521,-0.2002,-0.6635,-2.9796,675.90747,718.0783,0.43832,13.60685,0.6635,-0.40986,6.52205,6.78866,6.3788,,,,,,,,,,,,,,,,,,,,,,,,,
46.22399,0.42073,0.13684,0.09564,0.02967,-0.27806,2.31784,-0.01228,-0.00678,2.01787,0.05082,-0.00161,1.99737,0.69495,0.00521,-0.2002,-0.6635,-2.97818,675.74658,718.0783,0.43817,13.60719,0.6635,-0.41139,6.52205,6.78866,6.37727,,,,,,,,,,,,,,,,,,,,,,,,,
46.22499,0.42073,0.13684,0.09564,0.02967,-0.27806,2.31784,-0.01228,-0.00678,2.01787,0.05082,-0.00161,1.99737,0.69495,0.00521,-0.2002,-0.6635,-2.97818,675.74658,720.38354,0.43817,13.60755,0.6635,-0.41292,6.52205,6.78866,6.37574,,,,,,,,,,,,,,,,,,,,,,,,,
46.226,0.42073,0.13684,0.09564,0.03222,-0.28365,2.36539,-0.01228,-0.00678,2.01787,0.05082,-0.00161,1.99737,0.69495,0.00521,-0.2002,-0.6635,-2.97668,675.57666,720.38354,0.438,13.60792,0.6635,-0.4146,6.52205,6.78866,6.37406,,,,,,,,,,,,,,,,,,,,,,,,,
46.227,0.42073,0.13684,0.09564,0.03222,-0.28365,2.36539,-0.01228,-0.00678,2.01787,0.05082,-0.00161,1.99737,0.69495,0.00521,-0.2002,-0.6635,-2.97668,675.57666,718.0783,0.438,13.60831,0.6635,-0.41627,6.52205,6.78866,6.37239,,,,,,,,,,,,,,,,,,,,,,,,,
46.228,0.42073,0.13684,0.09564,0.04465,-0.28051,2.41115,-0.01228,-0.00678,2.01787,0.05082,-0.00161,1.99737,0.69495,0.00521,-0.2002,-0.6635,-2.97515,675.40197,717.50433,0.43782,13.60872,0.6635,-0.41789,6.52205,6.78866,6.37077,,,,,,,,,,,,,,,,,,,,,,,,,
46.229,0.42073,0.13684,0.09564,0.04465,-0.28051,2.41115,-0.01228,-0.00678,2.01787,0.05082,-0.00161,1.99737,0.69495,0.00521,-0.2002,-0.6635,-2.97515,675.40197,717.50433,0.43782,13.60914,0.6631,-0.41951,6.52205,6.78866,6.36915,,,,,,,,,,,,,,,,,,,,,,,,,
46.22999,-0.09171,0.42797,-0.0391,0.04363,-0.26989,2.4564,-0.03642,0.00713,2.01787,0.05133,-0.00572,2.02129,0.69435,0.02143,-0.2002,-0.6631,-2.97562,675.45611,718.65319,0.43784,13.60958,0.6631,-0.42088,6.52205,6.79267,6.37179,,,,,,,,,,,,,,,,,,,,,,,,,
46.23099,-0.09171,0.42797,-0.0391,0.04363,-0.26989,2.4564,-0.03642,0.00713,2.01787,0.05133,-0.00572,2.02129,0.69435,0.02143,-0.2002,-0.6631,-2.97562,675.45611,718.65319,0.43784,13.61004,0.6631,-0.42224,6.52205,6.79267,6.37042,,,,,,,,,,,,,,,,,,,,,,,,,
46.23199,-0.09171,0.42797,-0.0391,0.02778,-0.2644,2.49546,-0.03642,0.00713,2.01787,0.05133,-0.00572,2.02129,0.69435,0.02143,-0.2002,-0.6631,-2.9744,675.31719,718.65319,0.43769,13.61052,0.6631,-0.4235,6.52205,6.79267,6.36917,,,,,,,,,,,,,,,,,,,,,,,,,
46.233,-0.09171,0.42797,-0.0391,0.02778,-0.2644,2.49546,-0.03642,0.00713,2.01787,0.05133,-0.00572,2.02129,0.69435,0.02143,-0.2002,-0.6631,-2.9744,675.31719,718.65319,0.43769,13.61102,0.6631,-0.42475,6.52205,6.79267,6.36791,,,,,,,,,,,,,,,,,,,,,,,,,
46.234,-0.09171,0.42797,-0.0391,0.0203,-0.2668,2.52527,-0.03642,0.00713,2.01787,0.05133,-0.00572,2.02129,0.69435,0.02143,-0.2002,-0.6631,-2.97318,675.17834,718.65319,0.43754,13.61153,0.6631,-0.42612,6.52205,6.79267,6.36655,,,,,,,,,,,,,,,,,,,,,,,,,
46.235,-0.09171,0.42797,-0.0391,0.0203,-0.2668,2.52527,-0.03642,0.00713,2.01787,0.05133,-0.00572,2.02129,0.69435,0.02143,-0.2002,-0.6631,-2.97318,675.17834,718.65319,0.43754,13.61207,0.6631,-0.42748,6.52205,6.79267,6.36519,,,,,,,,,,,,,,,,,,,,,,,,,
46.236,-0.09171,0.42797,-0.0391,0.02948,-0.26542,2.55106,-0.03642,0.00713,2.01787,0.05133,-0.00572,2.02129,0.69435,0.02143,-0.2002,-0.6631,-2.97188,675.03106,718.65319,0.43738,13.61262,0.6631,-0.42889,6.52205,6.79267,6.36377,,,,,,,,,,,,,,,,,,,,,,,,,
46.23699,-0.09171,0.42797,-0.0391,0.02948,-0.26542,2.55106,-0.03642,0.00713,2.01787,0.05133,-0.00572,2.02129,0.69435,0.02143,-0.2002,-0.6631,-2.97188,675.03106,715.21746,0.43738,13.61319,0.6631,-0.43031,6.52205,6.79267,6.36236,,,,,,,,,,,,,,,,,,,,,,,,,
46.23799,-0.09171,0.42797,-0.0391,0.03464,-0.25389,2.57813,-0.03642,0.00713,2.01787,0.05133,-0.00572,2.02129,0.69435,0.02143,-0.2002,-0.6631,-2.97065,674.89086,715.21746,0.43723,13.61379,0.6631,-0.43154,6.52205,6.79267,6.36113,,,,,,,,,,,,,,,,,,,,,,,,,
46.23899,-0.09171,0.42797,-0.0391,0.03464,-0.25389,2.57813,-0.03642,0.00713,2.01787,0.05133,-0.00572,2.02129,0.69435,0.02143,-0.2002,-0.6631,-2.97065,674.89086,715.21746,0.43723,13.61441,0.6631,-0.43277,6.52205,6.79267,6.3599,,,,,,,,,,,,,,,,,,,,,,,,,
46.24,0.32715,0.1913,-0.15505,0.02102,-0.24176,2.60349,-0.02417,-0.0001,2.01787,0.0516,-0.00973,2.04686,0.69435,0.02143,-0.2002,-0.6631,-2.96832,674.6267,715.21746,0.43696,13.61504,0.6631,-0.43382,6.52205,6.78998,6.35615,,,,,,,,,,,,,,,,,,,,,,,,,
46.241,0.32715,0.1913,-0.15505,0.02102,-0.24176,2.60349,-0.02417,-0.0001,2.01787,0.0516,-0.00973,2.04686,0.69435,0.02143,-0.2002,-0.6631,-2.96832,674.6267,715.21746,0.43696,13.6157,0.6631,-0.43488,6.52205,6.78998,6.3551,,,,,,,,,,,,,,,,,,,,,,,,,
46.242,0.32715,0.1913,-0.15505,0.00477,-0.23842,2.62152,-0.02417,-0.0001,2.01787,0.0516,-0.00973,2.04686,0.69435,0.02143,-0.2002,-0.6631,-2.96731,674.51141,715.21746,0.43682,13.61638,0.6631,-0.43599,6.52205,6.78998,6.35398,,,,,,,,,,,,,,,,,,,,,,,,,
46.243,0.32715,0.1913,-0.15505,0.00477,-0.23842,2.62152,-0.02417,-0.0001,2.01787,0.0516,-0.00973,2.04686,0.69435,0.02143,-0.2002,-0.6631,-2.96731,674.51141,715.21746,0.43682,13.61708,0.6631,-0.43711,6.52205,6.78998,6.35286,,,,,,,,,,,,,,,,,,,,,,,,,
46.24399,0.32715,0.1913,-0.15505,0.00579,-0.23746,2.63383,-0.02417,-0.0001,2.01787,0.0516,-0.00973,2.04686,0.69435,0.02143,-0.2002,-0.6631,-2.9662,674.3858,714.07946,0.43667,13.6178,0.6631,-0.43836,6.52205,6.78998,6.35161,,,,,,,,,,,,,,,,,,,,,,,,,
46.24499,0.32715,0.1913,-0.15505,0.00579,-0.23746,2.63383,-0.02417,-0.0001,2.01787,0.0516,-0.00973,2.04686,0.69435,0.02143,-0.2002,-0.6631,-2.9662,674.3858,712.94506,0.43667,13.61854,0.6631,-0.43961,6.52205,6.78998,6.35037,,,,,,,,,,,,,,,,,,,,,,,,,
46.24599,0.32715,0.1913,-0.15505,0.01424,-0.2281,2.6467,-0.02417,-0.0001,2.01787,0.0516,-0.00973,2.04686,0.69435,0.02143,-0.2002,-0.6631,-2.96508,674.25885,712.94506,0.43652,13.6193,0.6631,-0.44075,6.52205,6.78998,6.34922,,,,,,,,,,,,,,,,,,,,,,,,,
46.247,0.32715,0.1913,-0.15505,0.01424,-0.2281,2.6467,-0.02417,-0.0001,2.01787,0.0516,-0.00973,2.04686,0.69435,0.02143,-0.2002,-0.6631,-2.96508,674.25885,712.94506,0.43652,13.62008,0.6631,-0.44189,6.52205,6.78998,6.34808,,,,,,,,,,,,,,,,,,,,,,,,,
46.248,0.32715,0.1913,-0.15505,0.00751,-0.21383,2.66047,-0.02417,-0.0001,2.01787,0.0516,-0.00973,2.04686,0.69435,0.02143,-0.2002,-0.6631,-2.96414,674.15112,712.94506,0.43637,13.62088,0.6631,-0.44278,6.52205,6.78998,6.34719,,,,,,,,,,,,,,,,,,,,,,,,,
46.249,0.32715,0.1913,-0.15505,0.00751,-0.21383,2.66047,-0.02417,-0.0001,2.01787,0.0516,-0.00973,2.04686,0.69435,0.02143,-0.2002,-0.6631,-2.96414,674.15112,711.81433,0.43637,13.62171,0.66219,-0.44367,6.52205,6.78998,6.34631,,,,,,,,,,,,,,,,,,,,,,,,,
46.25,-0.03744,0.45705,-0.30079,-0.01108,-0.2065,2.66899,-0.04108,0.01188,2.01787,0.05144,-0.01342,2.07325,0.69299,0.04424,-0.2002,-0.66219,-3.00307,678.56341,710.12493,0.44006,13.62256,0.66219,-0.4443,6.52206,6.87487,6.43056,,,,,,,,,,,,,,,,,,,,,,,,,
46.25099,-0.03744,0.45705,-0.30079,-0.01108,-0.2065,2.66899,-0.04108,0.01188,2.01787,0.05144,-0.01342,2.07325,0.69299,0.04424,-0.2002,-0.66219,-3.00307,678.56341,710.12493,0.44006,13.62343,0.66219,-0.44494,6.52206,6.87487,6.42992,,,,,,,,,,,,,,,,,,,,,,,,,
46.25199,-0.03744,0.45705,-0.30079,-0.01779,-0.2058,2.66982,-0.04108,0.01188,2.01787,0.05144,-0.01342,2.07325,0.69299,0.04424,-0.2002,-0.66219,-3.00241,678.48907,710.12493,0.43994,13.62432,0.66219,-0.44571,6.52206,6.87487,6.42915,,,,,,,,,,,,,,,,,,,,,,,,,
46.25299,-0.03744,0.45705,-0.30079,-0.01779,-0.2058,2.66982,-0.04108,0.01188,2.01787,0.05144,-0.01342,2.07325,0.69299,0.04424,-0.2002,-0.66219,-3.00241,678.48907,710.12493,0.43994,13.62523,0.66219,-0.44648,6.52206,6.87487,6.42838,,,,,,,,,,,,,,,,,,,,,,,,,
46.254,-0.03744,0.45705,-0.30079,-0.00931,-0.19906,2.66789,-0.04108,0.01188,2.01787,0.05144,-0.01342,2.07325,0.69299,0.04424,-0.2002,-0.66219,-3.00168,678.40631,709.56359,0.43981,13.62617,0.66219,-0.44728,6.52206,6.87487,6.42758,,,,,,,,,,,,,,,,,,,,,,,,,
46.255,-0.03744,0.45705,-0.30079,-0.00931,-0.19906,2.66789,-0.04108,0.01188,2.01787,0.05144,-0.01342,2.07325,0.69299,0.04424,-0.2002,-0.66219,-3.00168,678.40631,704.55096,0.43981,13.62712,0.66219,-0.44808,6.52206,6.87487,6.42678,,,,,,,,,,,,,,,,,,,,,,,,,
46.256,-0.03744,0.45705,-0.30079,-0.00927,-0.18216,2.66642,-0.04108,0.01188,2.01787,0.05144,-0.01342,2.07325,0.69299,0.04424,-0.2002,-0.66219,-3.00104,678.3341,709.56359,0.43968,13.62809,0.66219,-0.44865,6.52206,6.87487,6.42621,,,,,,,,,,,,,,,,,,,,,,,,,
46.25699,-0.03744,0.45705,-0.30079,-0.00927,-0.18216,2.66642,-0.04108,0.01188,2.01787,0.05144,-0.01342,2.07325,0.69299,0.04424,-0.2002,-0.66219,-3.00104,678.3341,709.56359,0.43968,13.62909,0.66219,-0.44922,6.52206,6.87487,6.42564,,,,,,,,,,,,,,,,,,,,,,,,,
46.25799,-0.03744,0.45705,-0.30079,-0.02914,-0.16697,2.66091,-0.04108,0.01188,2.01787,0.05144,-0.01342,2.07325,0.69299,0.04424,-0.2002,-0.66219,-3.0006,678.28424,704.55096,0.43958,13.63011,0.66219,-0.4496,6.52206,6.87487,6.42527,,,,,,,,,,,,,,,,,,,,,,,,,
46.25899,-0.03744,0.45705,-0.30079,-0.02914,-0.16697,2.66091,-0.04108,0.01188,2.01787,0.05144,-0.01342,2.07325,0.69299,0.04424,-0.2002,-0.66219,-3.0006,678.28424,704.55096,0.43958,13.63115,0.6607,-0.44997,6.52206,6.87487,6.42489,,,,,,,,,,,,,,,,,,,,,,,,,
46.25999,-0.04523,0.39161,-0.42993,-0.04898,-0.16236,2.64652,-0.04826,0.01271,2.01787,0.05089,-0.01669,2.09977,0.69075,0.08198,-0.2002,-0.6607,-3.0856,687.82391,698.51977,0.44758,13.63221,0.6607,-0.45005,6.52207,7.05734,6.60729,,,,,,,,,,,,,,,,,,,,,,,,,
46.261,-0.04523,0.39161,-0.42993,-0.04898,-0.16236,2.64652,-0.04826,0.01271,2.01787,0.05089,-0.01669,2.09977,0.69075,0.08198,-0.2002,-0.6607,-3.0856,687.82391,698.51977,0.44758,13.63329,0.6607,-0.45014,6.52207,7.05734,6.6072,,,,,,,,,,,,,,,,,,,,,,,,,
46.262,-0.04523,0.39161,-0.42993,-0.05024,-0.15999,2.62679,-0.04826,0.01271,2.01787,0.05089,-0.01669,2.09977,0.69075,0.08198,-0.2002,-0.6607,-3.08545,687.8067,697.97662,0.44749,13.6344,0.6607,-0.45038,6.52207,7.05734,6.60696,,,,,,,,,,,,,,,,,,,,,,,,,
46.263,-0.04523,0.39161,-0.42993,-0.05024,-0.15999,2.62679,-0.04826,0.01271,2.01787,0.05089,-0.01669,2.09977,0.69075,0.08198,-0.2002,-0.6607,-3.08545,687.8067,698.51977,0.44749,13.63552,0.6607,-0.45063,6.52207,7.05734,6.60671,,,,,,,,,,,,,,,,,,,,,,,,,
46.26399,-0.04523,0.39161,-0.42993,-0.04623,-0.14846,2.60874,-0.04826,0.01271,2.01787,0.05089,-0.01669,2.09977,0.69075,0.08198,-0.2002,-0.6607,-3.08525,687.78497,698.51977,0.4474,13.63666,0.6607,-0.4508,6.52207,7.05734,6.60654,,,,,,,,,,,,,,,,,,,,,,,,,
46.26499,-0.04523,0.39161,-0.42993,-0.04623,-0.14846,2.60874,-0.04826,0.01271,2.01787,0.05089,-0.01669,2.09977,0.69075,0.08198,-0.2002,-0.6607,-3.08525,687.78497,697.97662,0.4474,13.63783,0.6607,-0.45098,6.52207,7.05734,6.60636,,,,,,,,,,,,,,,,,,,,,,,,,
46.26599,-0.04523,0.39161,-0.42993,-0.0596,-0.13223,2.5923,-0.04826,0.01271,2.01787,0.05089,-0.01669,2.09977,0.69075,0.08198,-0.2002,-0.6607,-3.08518,687.77703,697.97662,0.44732,13.63901,0.6607,-0.45095,6.52207,7.05734,6.60638,,,,,,,,,,,,,,,,,,,,,,,,,
46.26699,-0.04523,0.39161,-0.42993,-0.0596,-0.13223,2.5923,-0.04826,0.01271,2.01787,0.05089,-0.01669,2.09977,0.69075,0.08198,-0.2002,-0.6607,-3.08518,687.77703,698.51977,0.44732,13.64021,0.6607,-0.45093,6.52207,7.05734,6.60641,,,,,,,,,,,,,,,,,,,,,,,,,
46.268,-0.04523,0.39161,-0.42993,-0.08423,-0.12386,2.57116,-0.04826,0.01271,2.01787,0.05089,-0.01669,2.09977,0.69075,0.08198,-0.2002,-0.6607,-3.08521,687.77996,697.97662,0.44724,13.64144,0.6607,-0.4509,6.52207,7.05734,6.60644,,,,,,,,,,,,,,,,,,,,,,,,,
46.269,-0.04523,0.39161,-0.42993,-0.08423,-0.12386,2.57116,-0.04826,0.01271,2.01787,0.05089,-0.01669,2.09977,0.69075,0.08198,-0.2002,-0.6607,-3.08521,687.77996,696.35211,0.44724,13.64269,0.6607,-0.45086,6.52207,7.05734,6.60648,,,,,,,,,,,,,,,,,,,,,,,,,
46.27,0.31133,0.23317,-0.55041,-0.09496,-0.12282,2.54344,-0.03524,0.00592,2.01787,0.04975,-0.01942,2.12551,0.69075,0.08198,-0.2002,-0.6607,-3.08316,687.55218,696.35211,0.44696,13.64396,0.6607,-0.45099,6.52207,7.05306,6.60207,,,,,,,,,,,,,,,,,,,,,,,,,
46.27099,0.31133,0.23317,-0.55041,-0.09496,-0.12282,2.54344,-0.03524,0.00592,2.01787,0.04975,-0.01942,2.12551,0.69075,0.08198,-0.2002,-0.6607,-3.08316,687.55218,696.35211,0.44696,13.64525,0.6607,-0.45111,6.52207,7.05306,6.60194,,,,,,,,,,,,,,,,,,,,,,,,,
46.27199,0.31133,0.23317,-0.55041,-0.08871,-0.11607,2.51438,-0.03524,0.00592,2.01787,0.04975,-0.01942,2.12551,0.69075,0.08198,-0.2002,-0.6607,-3.08304,687.53845,694.73522,0.44687,13.64655,0.6607,-0.45125,6.52207,7.05306,6.6018,,,,,,,,,,,,,,,,,,,,,,,,,
46.27299,0.31133,0.23317,-0.55041,-0.08871,-0.11607,2.51438,-0.03524,0.00592,2.01787,0.04975,-0.01942,2.12551,0.69075,0.08198,-0.2002,-0.6607,-3.08304,687.53845,694.73522,0.44687,13.64788,0.6607,-0.45139,6.52207,7.05306,6.60167,,,,,,,,,,,,,,,,,,,,,,,,,
46.27399,0.31133,0.23317,-0.55041,-0.08953,-0.09966,2.4869,-0.03524,0.00592,2.01787,0.04975,-0.01942,2.12551,0.69075,0.08198,-0.2002,-0.6607,-3.08302,687.53588,694.73522,0.44678,13.64923,0.6607,-0.4513,6.52207,7.05306,6.60175,,,,,,,,,,,,,,,,,,,,,,,,,
46.275,0.31133,0.23317,-0.55041,-0.08953,-0.09966,2.4869,-0.03524,0.00592,2.01787,0.04975,-0.01942,2.12551,0.69075,0.08198,-0.2002,-0.6607,-3.08302,687.53588,694.73522,0.44678,13.6506,0.6607,-0.45121,6.52207,7.05306,6.60184,,,,,,,,,,,,,,,,,,,,,,,,,
46.276,0.31133,0.23317,-0.55041,-0.10964,-0.08557,2.45626,-0.03524,0.00592,2.01787,0.04975,-0.01942,2.12551,0.69075,0.08198,-0.2002,-0.6607,-3.08317,687.55261,694.73522,0.4467,13.65199,0.6607,-0.45098,6.52207,7.05306,6.60207,,,,,,,,,,,,,,,,,,,,,,,,,
46.277,0.31133,0.23317,-0.55041,-0.10964,-0.08557,2.45626,-0.03524,0.00592,2.01787,0.04975,-0.01942,2.12551,0.69075,0.08198,-0.2002,-0.6607,-3.08317,687.55261,694.73522,0.4467,13.6534,0.6607,-0.45075,6.52207,7.05306,6.60231,,,,,,,,,,,,,,,,,,,,,,,,,
46.27799,0.31133,0.23317,-0.55041,-0.12998,-0.08215,2.41806,-0.03524,0.00592,2.01787,0.04975,-0.01942,2.12551,0.69075,0.08198,-0.2002,-0.6607,-3.08332,687.56933,694.73522,0.44662,13.65483,0.6607,-0.45066,6.52207,7.05306,6.6024,,,,,,,,,,,,,,,,,,,,,,,,,
46.27899,0.31133,0.23317,-0.55041,-0.12998,-0.08215,2.41806,-0.03524,0.00592,2.01787,0.04975,-0.01942,2.12551,0.69075,0.08198,-0.2002,-0.6607,-3.08332,687.56933,694.73522,0.44662,13.65628,0.6593,-0.45057,6.52207,7.05306,6.60248,,,,,,,,,,,,,,,,,,,,,,,,,
46.27999,0.34223,0.30551,-0.67531,-0.13207,-0.08044,2.37648,-0.02997,0.00694,2.01787,0.04809,-0.02161,2.14987,0.68865,0.11347,-0.2002,-0.6593,-3.15352,695.35266,694.73522,0.4531,13.65775,0.6593,-0.45038,6.52208,7.20312,6.75273,,,,,,,,,,,,,,,,,,,,,,,,,
46.28099,0.34223,0.30551,-0.67531,-0.13207,-0.08044,2.37648,-0.02997,0.00694,2.01787,0.04809,-0.02161,2.14987,0.68865,0.11347,-0.2002,-0.6593,-3.15352,695.35266,694.73522,0.4531,13.65924,0.6593,-0.4502,6.52208,7.20312,6.75292,,,,,,,,,,,,,,,,,,,,,,,,,
46.282,0.34223,0.30551,-0.67531,-0.12912,-0.06906,2.33865,-0.02997,0.00694,2.01787,0.04809,-0.02161,2.14987,0.68865,0.11347,-0.2002,-0.6593,-3.15372,695.37469,701.24835,0.45302,13.66076,0.6593,-0.44996,6.52208,7.20312,6.75316,,,,,,,,,,,,,,,,,,,,,,,,,
46.283,0.34223,0.30551,-0.67531,-0.12912,-0.06906,2.33865,-0.02997,0.00694,2.01787,0.04809,-0.02161,2.14987,0.68865,0.11347,-0.2002,-0.6593,-3.15372,695.37469,701.24835,0.45302,13.66229,0.6593,-0.44971,6.52208,7.20312,6.7534,,,,,,,,,,,,,,,,,,,,,,,,,
46.284,0.34223,0.30551,-0.67531,-0.14422,-0.05282,2.30371,-0.02997,0.00694,2.01787,0.04809,-0.02161,2.14987,0.68865,0.11347,-0.2002,-0.6593,-3.15404,695.40997,695.81231,0.45295,13.66384,0.6593,-0.44927,6.52208,7.20312,6.75385,,,,,,,,,,,,,,,,,,,,,,,,,
46.28499,0.34223,0.30551,-0.67531,-0.14422,-0.05282,2.30371,-0.02997,0.00694,2.01787,0.04809,-0.02161,2.14987,0.68865,0.11347,-0.2002,-0.6593,-3.15404,695.40997,695.81231,0.45295,13.66541,0.6593,-0.44883,6.52208,7.20312,6.75429,,,,,,,,,,,,,,,,,,,,,,,,,
46.28599,0.34223,0.30551,-0.67531,-0.17143,-0.04481,2.26443,-0.02997,0.00694,2.01787,0.04809,-0.02161,2.14987,0.68865,0.11347,-0.2002,-0.6593,-3.15447,695.4569,695.81231,0.45288,13.66701,0.6593,-0.44836,6.52208,7.20312,6.75476,,,,,,,,,,,,,,,,,,,,,,,,,
46.28699,0.34223,0.30551,-0.67531,-0.17143,-0.04481,2.26443,-0.02997,0.00694,2.01787,0.04809,-0.02161,2.14987,0.68865,0.11347,-0.2002,-0.6593,-3.15447,695.4569,695.81231,0.45288,13.66862,0.6593,-0.44789,6.52208,7.20312,6.75522,,,,,,,,,,,,,,,,,,,,,,,,,
46.28799,0.34223,0.30551,-0.67531,-0.18503,-0.04492,2.21892,-0.02997,0.00694,2.01787,0.04809,-0.02161,2.14987,0.68865,0.11347,-0.2002,-0.6593,-3.15482,695.49603,695.81231,0.45281,13.67024,0.6593,-0.4476,6.52208,7.20312,6.75552,,,,,,,,,,,,,,,,,,,,,,,,,
46.289,0.34223,0.30551,-0.67531,-0.18503,-0.04492,2.21892,-0.02997,0.00694,2.01787,0.04809,-0.02161,2.14987,0.68865,0.11347,-0.2002,-0.6593,-3.15482,695.49603,699.06378,0.45281,13.67189,0.65679,-0.4473,6.52208,7.20312,6.75581,,,,,,,,,,,,,,,,,,,,,,,,,
46.29,0.20894,0.35322,-0.78887,-0.18198,-0.04007,2.17354,-0.03367,0.00874,2.01787,0.04587,-0.02326,2.17228,0.68489,0.14118,-0.2002,-0.65679,-3.2218,702.83819,699.06378,0.45889,13.67356,0.65679,-0.44677,6.5221,7.34571,6.89893,,,,,,,,,,,,,,,,,,,,,,,,,
46.291,0.20894,0.35322,-0.78887,-0.18198,-0.04007,2.17354,-0.03367,0.00874,2.01787,0.04587,-0.02326,2.17228,0.68489,0.14118,-0.2002,-0.65679,-3.2218,702.83819,700.15435,0.45889,13.67524,0.65679,-0.44624,6.5221,7.34571,6.89946,,,,,,,,,,,,,,,,,,,,,,,,,
46.29199,0.20894,0.35322,-0.78887,-0.18687,-0.02618,2.13222,-0.03367,0.00874,2.01787,0.04587,-0.02326,2.17228,0.68489,0.14118,-0.2002,-0.65679,-3.22239,702.90295,699.06378,0.45883,13.67694,0.65679,-0.4455,6.5221,7.34571,6.9002,,,,,,,,,,,,,,,,,,,,,,,,,
46.29299,0.20894,0.35322,-0.78887,-0.18687,-0.02618,2.13222,-0.03367,0.00874,2.01787,0.04587,-0.02326,2.17228,0.68489,0.14118,-0.2002,-0.65679,-3.22239,702.90295,699.06378,0.45883,13.67866,0.65679,-0.44476,6.5221,7.34571,6.90094,,,,,,,,,,,,,,,,,,,,,,,,,
46.29399,0.20894,0.35322,-0.78887,-0.21112,-0.01575,2.0901,-0.03367,0.00874,2.01787,0.04587,-0.02326,2.17228,0.68489,0.14118,-0.2002,-0.65679,-3.22316,702.98651,699.06378,0.45879,13.6804,0.65679,-0.44386,6.5221,7.34571,6.90184,,,,,,,,,,,,,,,,,,,,,,,,,
46.29499,0.20894,0.35322,-0.78887,-0.21112,-0.01575,2.0901,-0.03367,0.00874,2.01787,0.04587,-0.02326,2.17228,0.68489,0.14118,-0.2002,-0.65679,-3.22316,702.98651,699.06378,0.45879,13.68215,0.65679,-0.44296,6.5221,7.34571,6.90274,,,,,,,,,,,,,,,,,,,,,,,,,
46.296,0.20894,0.35322,-0.78887,-0.23349,-0.0177,2.04192,-0.03367,0.00874,2.01787,0.04587,-0.02326,2.17228,0.68489,0.14118,-0.2002,-0.65679,-3.22393,703.07116,700.15435,0.45874,13.68392,0.65679,-0.4422,6.5221,7.34571,6.9035,,,,,,,,,,,,,,,,,,,,,,,,,
46.297,0.20894,0.35322,-0.78887,-0.23349,-0.0177,2.04192,-0.03367,0.00874,2.01787,0.04587,-0.02326,2.17228,0.68489,0.14118,-0.2002,-0.65679,-3.22393,703.07116,700.15435,0.45874,13.6857,0.65679,-0.44144,6.5221,7.34571,6.90426,,,,,,,,,,,,,,,,,,,,,,,,,
46.298,0.20894,0.35322,-0.78887,-0.23424,-0.0221,1.99111,-0.03367,0.00874,2.01787,0.04587,-0.02326,2.17228,0.68489,0.14118,-0.2002,-0.65679,-3.22455,703.13824,700.15435,0.45868,13.68751,0.65679,-0.44088,6.5221,7.34571,6.90482,,,,,,,,,,,,,,,,,,,,,,,,,
46.29899,0.20894,0.35322,-0.78887,-0.23424,-0.0221,1.99111,-0.03367,0.00874,2.01787,0.04587,-0.02326,2.17228,0.68489,0.14118,-0.2002,-0.65679,-3.22455,703.13824,700.15435,0.45868,13.68933,0.6535,-0.44033,6.5221,7.34571,6.90537,,,,,,,,,,,,,,,,,,,,,,,,,
46.29999,0.30231,0.35336,-0.88891,-0.22749,-0.01564,1.94436,-0.02977,0.00913,2.01787,0.04308,-0.02446,2.19249,0.67994,0.18306,-0.2002,-0.6535,-3.32335,713.82769,700.15435,0.46756,13.69116,0.6535,-0.43929,6.52213,7.55569,7.11639,,,,,,,,,,,,,,,,,,,,,,,,,
46.30099,0.30231,0.35336,-0.88891,-0.22749,-0.01564,1.94436,-0.02977,0.00913,2.01787,0.04308,-0.02446,2.19249,0.67994,0.18306,-0.2002,-0.6535,-3.32335,713.82769,701.79663,0.46756,13.69301,0.6535,-0.43826,6.52213,7.55569,7.11742,,,,,,,,,,,,,,,,,,,,,,,,,
46.30199,0.30231,0.35336,-0.88891,-0.2389,-0.00256,1.90067,-0.02977,0.00913,2.01787,0.04308,-0.02446,2.19249,0.67994,0.18306,-0.2002,-0.6535,-3.32442,713.94287,701.79663,0.46753,13.69487,0.6535,-0.437,6.52213,7.55569,7.11868,,,,,,,,,,,,,,,,,,,,,,,,,
46.303,0.30231,0.35336,-0.88891,-0.2389,-0.00256,1.90067,-0.02977,0.00913,2.01787,0.04308,-0.02446,2.19249,0.67994,0.18306,-0.2002,-0.6535,-3.32442,713.94287,701.79663,0.46753,13.69675,0.6535,-0.43573,6.52213,7.55569,7.11995,,,,,,,,,,,,,,,,,,,,,,,,,
46.304,0.30231,0.35336,-0.88891,-0.26477,0.00261,1.8529,-0.02977,0.00913,2.01787,0.04308,-0.02446,2.19249,0.67994,0.18306,-0.2002,-0.6535,-3.32564,714.07305,700.15435,0.46751,13.69865,0.6535,-0.4344,6.52213,7.55569,7.12128,,,,,,,,,,,,,,,,,,,,,,,,,
