time(s),surface angle(deg),rotor speed(rad/s),ranging distance(m),force_x(N),force_y(N),force_z(N),moment_x(N·m),moment_y(N·m),moment_z(N·m),,,,,,,,,
128.53285,4,0.475,0.02299,2.69,5.33999,58.14999,0.061,-0.397,-0.20099,,,,,,,,,
128.53384,4,0.475,0.02299,2.69,5.33999,58.14999,0.061,-0.397,-0.20099,,,,,,,,,
128.53485,4,0.475,0.02299,2.69,5.33999,58.14999,0.061,-0.397,-0.20099,,,,,,,,,
128.53584,4,0.475,0.02299,2.69,5.33999,58.14999,0.061,-0.397,-0.20099,,,,,,,,,
128.53684,4,0.475,0.02299,2.69,5.33999,58.14999,0.061,-0.397,-0.20099,,,,,,,,,
128.53784,4,0.475,0.02299,2.69,5.33999,58.14999,0.061,-0.397,-0.20099,,,,,,,,,
128.53884,4,0.475,0.02299,2.87999,5.23,58.34999,0.065,-0.396,-0.197,,,,,,,,,
128.53984,4,0.475,0.02299,2.87999,5.23,58.34999,0.065,-0.396,-0.197,,,,,,,,,
128.54084,4,0.475,0.02299,2.87999,5.23,58.34999,0.065,-0.396,-0.197,,,,,,,,,
128.54187,4,0.475,0.02299,2.87999,5.23,58.34999,0.065,-0.396,-0.197,,,,,,,,,
128.54286,4,0.475,0.02299,2.87999,5.23,58.34999,0.065,-0.396,-0.197,,,,,,,,,
128.54386,4,0.475,0.02299,2.87999,5.23,58.34999,0.065,-0.396,-0.197,,,,,,,,,
128.54489,4,0.475,0.02299,2.87999,5.23,58.34999,0.065,-0.396,-0.197,,,,,,,,,
128.54588,4,0.475,0.02299,2.87999,5.23,58.34999,0.065,-0.396,-0.197,,,,,,,,,
128.54685,4,0.475,0.02299,2.87999,5.23,58.34999,0.065,-0.396,-0.197,,,,,,,,,
128.54789,4,0.475,0.02299,2.87999,5.23,58.34999,0.065,-0.396,-0.197,,,,,,,,,
128.54884,4,0.475,0.02299,2.97,5.15,58.20999,0.068,-0.4,-0.20199,,,,,,,,,
128.54985,4,0.475,0.02299,2.97,5.15,58.20999,0.068,-0.4,-0.20199,,,,,,,,,
128.55084,4,0.475,0.02299,2.97,5.15,58.20999,0.068,-0.4,-0.20199,,,,,,,,,
128.55184,4,0.475,0.02299,2.97,5.15,58.20999,0.068,-0.4,-0.20199,,,,,,,,,
128.55284,4,0.475,0.02299,2.97,5.15,58.20999,0.068,-0.4,-0.20199,,,,,,,,,
128.55384,4,0.475,0.02299,2.97,5.15,58.20999,0.068,-0.4,-0.20199,,,,,,,,,
128.55485,4,0.475,0.02299,2.97,5.15,58.20999,0.068,-0.4,-0.20199,,,,,,,,,
128.55584,4,0.475,0.02299,2.97,5.15,58.20999,0.068,-0.4,-0.20199,,,,,,,,,
128.55685,4,0.475,0.02299,2.97,5.15,58.20999,0.068,-0.4,-0.20199,,,,,,,,,
128.55784,4,0.475,0.02299,2.97,5.15,58.20999,0.068,-0.4,-0.20199,,,,,,,,,
128.55885,4,0.475,0.02299,2.75999,5.28999,58.02,0.083,-0.394,-0.207,,,,,,,,,
128.55984,4,0.475,0.02299,2.75999,5.28999,58.02,0.083,-0.394,-0.207,,,,,,,,,
128.56085,4,0.475,0.02299,2.75999,5.28999,58.02,0.083,-0.394,-0.207,,,,,,,,,
128.56184,4,0.475,0.02299,2.75999,5.28999,58.02,0.083,-0.394,-0.207,,,,,,,,,
128.56285,4,0.475,0.02299,2.75999,5.28999,58.02,0.083,-0.394,-0.207,,,,,,,,,
128.56384,4,0.475,0.02299,2.75999,5.28999,58.02,0.083,-0.394,-0.207,,,,,,,,,
128.56484,4,0.475,0.02299,2.75999,5.28999,58.02,0.083,-0.394,-0.207,,,,,,,,,
128.56584,4,0.475,0.02299,2.75999,5.28999,58.02,0.083,-0.394,-0.207,,,,,,,,,
128.56684,4,0.475,0.02299,2.75999,5.28999,58.02,0.083,-0.394,-0.207,,,,,,,,,
128.56784,4,0.475,0.02299,2.75999,5.28999,58.02,0.083,-0.394,-0.207,,,,,,,,,
128.56884,4,0.475,0.02299,2.78999,5.25,57.96999,0.094,-0.387,-0.209,,,,,,,,,
128.56985,4,0.475,0.02299,2.78999,5.25,57.96999,0.094,-0.387,-0.209,,,,,,,,,
128.57084,4,0.475,0.02299,2.78999,5.25,57.96999,0.094,-0.387,-0.209,,,,,,,,,
128.57185,4,0.475,0.02299,2.78999,5.25,57.96999,0.094,-0.387,-0.209,,,,,,,,,
128.57284,4,0.475,0.02299,2.78999,5.25,57.96999,0.094,-0.387,-0.209,,,,,,,,,
128.57385,4,0.475,0.02299,2.78999,5.25,57.96999,0.094,-0.387,-0.209,,,,,,,,,
128.57484,4,0.475,0.02299,2.78999,5.25,57.96999,0.094,-0.387,-0.209,,,,,,,,,
128.57585,4,0.475,0.02299,2.78999,5.25,57.96999,0.094,-0.387,-0.209,,,,,,,,,
128.57684,4,0.475,0.02299,2.78999,5.25,57.96999,0.094,-0.387,-0.209,,,,,,,,,
128.57785,4,0.475,0.02299,2.78999,5.25,57.96999,0.094,-0.387,-0.209,,,,,,,,,
128.57884,4,0.475,0.02299,3.06999,4.71999,57.94999,0.086,-0.393,-0.207,,,,,,,,,
128.57984,4,0.475,0.02299,3.06999,4.71999,57.94999,0.086,-0.393,-0.207,,,,,,,,,
128.58084,4,0.475,0.02299,3.06999,4.71999,57.94999,0.086,-0.393,-0.207,,,,,,,,,
128.58184,4,0.475,0.02299,3.06999,4.71999,57.94999,0.086,-0.393,-0.207,,,,,,,,,
128.58285,4,0.475,0.02299,3.06999,4.71999,57.94999,0.086,-0.393,-0.207,,,,,,,,,
128.58384,4,0.475,0.02299,3.06999,4.71999,57.94999,0.086,-0.393,-0.207,,,,,,,,,
128.58485,4,0.475,0.02299,3.06999,4.71999,57.94999,0.086,-0.393,-0.207,,,,,,,,,
128.58584,4,0.475,0.02299,3.06999,4.71999,57.94999,0.086,-0.393,-0.207,,,,,,,,,
128.58685,4,0.475,0.02299,3.06999,4.71999,57.94999,0.086,-0.393,-0.207,,,,,,,,,
128.58784,4,0.475,0.02299,3.06999,4.71999,57.94999,0.086,-0.393,-0.207,,,,,,,,,
128.58885,4,0.475,0.02299,3,4.94999,57.90999,0.085,-0.398,-0.205,,,,,,,,,
128.58984,4,0.475,0.02299,3,4.94999,57.90999,0.085,-0.398,-0.205,,,,,,,,,
128.59085,4,0.475,0.02299,3,4.94999,57.90999,0.085,-0.398,-0.205,,,,,,,,,
128.59184,4,0.475,0.02299,3,4.94999,57.90999,0.085,-0.398,-0.205,,,,,,,,,
128.59284,4,0.475,0.02299,3,4.94999,57.90999,0.085,-0.398,-0.205,,,,,,,,,
128.59384,4,0.475,0.02299,3,4.94999,57.90999,0.085,-0.398,-0.205,,,,,,,,,
128.59484,4,0.475,0.02299,3,4.94999,57.90999,0.085,-0.398,-0.205,,,,,,,,,
128.59584,4,0.475,0.02299,3,4.94999,57.90999,0.085,-0.398,-0.205,,,,,,,,,
128.59684,4,0.475,0.02299,3,4.94999,57.90999,0.085,-0.398,-0.205,,,,,,,,,
128.59785,4,0.475,0.02299,3,4.94999,57.90999,0.085,-0.398,-0.205,,,,,,,,,
128.59884,4,0.475,0.02299,2.78999,5.25,57.89999,0.083,-0.406,-0.204,,,,,,,,,
128.59985,4,0.475,0.02299,2.78999,5.25,57.89999,0.083,-0.406,-0.204,,,,,,,,,
128.60084,4,0.475,0.02299,2.78999,5.25,57.89999,0.083,-0.406,-0.204,,,,,,,,,
128.60185,4,0.475,0.02299,2.78999,5.25,57.89999,0.083,-0.406,-0.204,,,,,,,,,
128.60284,4,0.475,0.02299,2.78999,5.25,57.89999,0.083,-0.406,-0.204,,,,,,,,,
128.60385,4,0.475,0.02299,2.78999,5.25,57.89999,0.083,-0.406,-0.204,,,,,,,,,
128.60484,4,0.475,0.02299,2.78999,5.25,57.89999,0.083,-0.406,-0.204,,,,,,,,,
128.60585,4,0.475,0.02299,2.78999,5.25,57.89999,0.083,-0.406,-0.204,,,,,,,,,
128.60684,4,0.475,0.02299,2.78999,5.25,57.89999,0.083,-0.406,-0.204,,,,,,,,,
128.60784,4,0.475,0.02299,2.78999,5.25,57.89999,0.083,-0.406,-0.204,,,,,,,,,
128.60884,4,0.475,0.02299,2.64999,5.36999,58.02,0.075,-0.407,-0.20199,,,,,,,,,
128.60984,4,0.475,0.02299,2.64999,5.36999,58.02,0.075,-0.407,-0.20199,,,,,,,,,
128.61085,4,0.475,0.02299,2.64999,5.36999,58.02,0.075,-0.407,-0.20199,,,,,,,,,
128.61184,4,0.475,0.02299,2.64999,5.36999,58.02,0.075,-0.407,-0.20199,,,,,,,,,
128.61285,4,0.475,0.02299,2.64999,5.36999,58.02,0.075,-0.407,-0.20199,,,,,,,,,
128.61384,4,0.475,0.02299,2.64999,5.36999,58.02,0.075,-0.407,-0.20199,,,,,,,,,
128.61485,4,0.475,0.02299,2.64999,5.36999,58.02,0.075,-0.407,-0.20199,,,,,,,,,
128.61584,4,0.475,0.02299,2.64999,5.36999,58.02,0.075,-0.407,-0.20199,,,,,,,,,
128.61685,4,0.475,0.02299,2.64999,5.36999,58.02,0.075,-0.407,-0.20199,,,,,,,,,
128.61784,4,0.475,0.02299,2.64999,5.36999,58.02,0.075,-0.407,-0.20199,,,,,,,,,
128.61885,4,0.475,0.02299,2.75999,5.23,58.10999,0.068,-0.407,-0.2,,,,,,,,,
128.61984,4,0.475,0.02299,2.75999,5.23,58.10999,0.068,-0.407,-0.2,,,,,,,,,
128.62084,4,0.475,0.02299,2.75999,5.23,58.10999,0.068,-0.407,-0.2,,,,,,,,,
128.62184,4,0.475,0.02299,2.75999,5.23,58.10999,0.068,-0.407,-0.2,,,,,,,,,
128.62284,4,0.475,0.02299,2.75999,5.23,58.10999,0.068,-0.407,-0.2,,,,,,,,,
128.62385,4,0.475,0.02299,2.75999,5.23,58.10999,0.068,-0.407,-0.2,,,,,,,,,
128.62484,4,0.475,0.02299,2.75999,5.23,58.10999,0.068,-0.407,-0.2,,,,,,,,,
128.62585,4,0.475,0.02299,2.75999,5.23,58.10999,0.068,-0.407,-0.2,,,,,,,,,
128.62684,4,0.475,0.02299,2.75999,5.23,58.10999,0.068,-0.407,-0.2,,,,,,,,,
128.62785,4,0.475,0.02299,2.75999,5.23,58.10999,0.068,-0.407,-0.2,,,,,,,,,
128.62884,4,0.475,0.02299,2.75999,5.23,58.10999,0.068,-0.407,-0.2,,,,,,,,,
128.62985,4,0.475,0.02299,2.75999,5.23,58.10999,0.068,-0.407,-0.2,,,,,,,,,
128.63084,4,0.475,0.02299,2.75999,5.23,58.10999,0.068,-0.407,-0.2,,,,,,,,,
128.63185,4,0.475,0.02299,2.75999,5.23,58.10999,0.068,-0.407,-0.2,,,,,,,,,
128.63284,4,0.475,0.02299,2.75999,5.23,58.10999,0.068,-0.407,-0.2,,,,,,,,,
128.63385,4,0.475,0.02299,2.75999,5.23,58.10999,0.068,-0.407,-0.2,,,,,,,,,
128.63485,4,0.475,0.02299,2.75999,5.23,58.10999,0.068,-0.407,-0.2,,,,,,,,,
128.63586,4,0.475,0.02299,2.75999,5.23,58.10999,0.068,-0.407,-0.2,,,,,,,,,
128.63687,4,0.475,0.02299,2.75999,5.23,58.10999,0.068,-0.407,-0.2,,,,,,,,,
128.63789,4,0.475,0.02299,2.75999,5.23,58.10999,0.068,-0.407,-0.2,,,,,,,,,
128.63888,4,0.475,0.02299,2.74,5.52999,57.93999,0.06599,-0.405,-0.209,,,,,,,,,
128.63986,4,0.475,0.02299,2.74,5.52999,57.93999,0.06599,-0.405,-0.209,,,,,,,,,
128.64089,4,0.475,0.02299,2.74,5.52999,57.93999,0.06599,-0.405,-0.209,,,,,,,,,
128.64184,4,0.475,0.02299,2.74,5.52999,57.93999,0.06599,-0.405,-0.209,,,,,,,,,
128.64285,4,0.475,0.02299,2.74,5.52999,57.93999,0.06599,-0.405,-0.209,,,,,,,,,
128.64384,4,0.475,0.02299,2.74,5.52999,57.93999,0.06599,-0.405,-0.209,,,,,,,,,
128.64485,4,0.475,0.02299,2.74,5.52999,57.93999,0.06599,-0.405,-0.209,,,,,,,,,
128.64584,4,0.475,0.02299,2.74,5.52999,57.93999,0.06599,-0.405,-0.209,,,,,,,,,
128.64685,4,0.475,0.02299,2.74,5.52999,57.93999,0.06599,-0.405,-0.209,,,,,,,,,
128.64785,4,0.475,0.02299,2.74,5.52999,57.93999,0.06599,-0.405,-0.209,,,,,,,,,
128.64884,4,0.475,0.02299,2.64999,5.17,58.03999,0.06599,-0.399,-0.20799,,,,,,,,,
128.64984,4,0.475,0.02299,2.64999,5.17,58.03999,0.06599,-0.399,-0.20799,,,,,,,,,
128.65084,4,0.475,0.02299,2.64999,5.17,58.03999,0.06599,-0.399,-0.20799,,,,,,,,,
128.65185,4,0.475,0.02299,2.64999,5.17,58.03999,0.06599,-0.399,-0.20799,,,,,,,,,
128.65284,4,0.475,0.02299,2.64999,5.17,58.03999,0.06599,-0.399,-0.20799,,,,,,,,,
128.65385,4,0.475,0.02299,2.64999,5.17,58.03999,0.06599,-0.399,-0.20799,,,,,,,,,
128.65484,4,0.475,0.02299,2.64999,5.17,58.03999,0.06599,-0.399,-0.20799,,,,,,,,,
128.65585,4,0.475,0.02299,2.64999,5.17,58.03999,0.06599,-0.399,-0.20799,,,,,,,,,
128.65684,4,0.475,0.02299,2.64999,5.17,58.03999,0.06599,-0.399,-0.20799,,,,,,,,,
128.65785,4,0.475,0.02299,2.64999,5.17,58.03999,0.06599,-0.399,-0.20799,,,,,,,,,
128.65884,4,0.475,0.02299,2.75999,5.13999,58.13999,0.067,-0.397,-0.205,,,,,,,,,
128.65985,4,0.475,0.02299,2.75999,5.13999,58.13999,0.067,-0.397,-0.205,,,,,,,,,
128.66084,4,0.475,0.02299,2.75999,5.13999,58.13999,0.067,-0.397,-0.205,,,,,,,,,
128.66184,4,0.475,0.02299,2.75999,5.13999,58.13999,0.067,-0.397,-0.205,,,,,,,,,
128.66284,4,0.475,0.02299,2.75999,5.13999,58.13999,0.067,-0.397,-0.205,,,,,,,,,
128.66384,4,0.475,0.02299,2.75999,5.13999,58.13999,0.067,-0.397,-0.205,,,,,,,,,
128.66484,4,0.475,0.02299,2.75999,5.13999,58.13999,0.067,-0.397,-0.205,,,,,,,,,
128.66584,4,0.475,0.02299,2.75999,5.13999,58.13999,0.067,-0.397,-0.205,,,,,,,,,
128.66685,4,0.475,0.02299,2.75999,5.13999,58.13999,0.067,-0.397,-0.205,,,,,,,,,
128.66786,4,0.475,0.02299,2.75999,5.13999,58.13999,0.067,-0.397,-0.205,,,,,,,,,
128.66885,4,0.475,0.02299,3.01999,4.96999,58.11999,0.069,-0.396,-0.204,,,,,,,,,
128.66984,4,0.475,0.02299,3.01999,4.96999,58.11999,0.069,-0.396,-0.204,,,,,,,,,
128.67085,4,0.475,0.02299,3.01999,4.96999,58.11999,0.069,-0.396,-0.204,,,,,,,,,
128.67184,4,0.475,0.02299,3.01999,4.96999,58.11999,0.069,-0.396,-0.204,,,,,,,,,
128.67285,4,0.475,0.02299,3.01999,4.96999,58.11999,0.069,-0.396,-0.204,,,,,,,,,
128.67384,4,0.475,0.02299,3.01999,4.96999,58.11999,0.069,-0.396,-0.204,,,,,,,,,
128.67485,4,0.475,0.02299,3.01999,4.96999,58.11999,0.069,-0.396,-0.204,,,,,,,,,
128.67584,4,0.475,0.02299,3.01999,4.96999,58.11999,0.069,-0.396,-0.204,,,,,,,,,
128.67684,4,0.475,0.02299,3.01999,4.96999,58.11999,0.069,-0.396,-0.204,,,,,,,,,
128.67785,4,0.475,0.02299,3.01999,4.96999,58.11999,0.069,-0.396,-0.204,,,,,,,,,
128.67884,4,0.475,0.02299,3.00999,5.11999,58.07999,0.073,-0.391,-0.206,,,,,,,,,
128.67985,4,0.475,0.02299,3.00999,5.11999,58.07999,0.073,-0.391,-0.206,,,,,,,,,
128.68084,4,0.475,0.02299,3.00999,5.11999,58.07999,0.073,-0.391,-0.206,,,,,,,,,
128.68185,4,0.475,0.02299,3.00999,5.11999,58.07999,0.073,-0.391,-0.206,,,,,,,,,
128.68284,4,0.475,0.02299,3.00999,5.11999,58.07999,0.073,-0.391,-0.206,,,,,,,,,
128.68385,4,0.475,0.02299,3.00999,5.11999,58.07999,0.073,-0.391,-0.206,,,,,,,,,
128.68484,4,0.475,0.02299,3.00999,5.11999,58.07999,0.073,-0.391,-0.206,,,,,,,,,
128.68585,4,0.475,0.02299,3.00999,5.11999,58.07999,0.073,-0.391,-0.206,,,,,,,,,
128.68684,4,0.475,0.02299,3.00999,5.11999,58.07999,0.073,-0.391,-0.206,,,,,,,,,
128.68785,4,0.475,0.02299,3.00999,5.11999,58.07999,0.073,-0.391,-0.206,,,,,,,,,
128.68884,4,0.475,0.02299,2.90999,5.23999,58.06999,0.078,-0.387,-0.207,,,,,,,,,
128.68984,4,0.475,0.02299,2.90999,5.23999,58.06999,0.078,-0.387,-0.207,,,,,,,,,
128.69084,4,0.475,0.02299,2.90999,5.23999,58.06999,0.078,-0.387,-0.207,,,,,,,,,
128.69184,4,0.475,0.02299,2.90999,5.23999,58.06999,0.078,-0.387,-0.207,,,,,,,,,
128.69284,4,0.475,0.02299,2.90999,5.23999,58.06999,0.078,-0.387,-0.207,,,,,,,,,
128.69384,4,0.475,0.02299,2.90999,5.23999,58.06999,0.078,-0.387,-0.207,,,,,,,,,
128.69485,4,0.475,0.02299,2.90999,5.23999,58.06999,0.078,-0.387,-0.207,,,,,,,,,
128.69584,4,0.475,0.02299,2.90999,5.23999,58.06999,0.078,-0.387,-0.207,,,,,,,,,
128.69685,4,0.475,0.02299,2.90999,5.23999,58.06999,0.078,-0.387,-0.207,,,,,,,,,
128.69784,4,0.475,0.02299,2.90999,5.23999,58.06999,0.078,-0.387,-0.207,,,,,,,,,
128.69885,4,0.475,0.02299,2.73,5.21999,58.03999,0.078,-0.389,-0.207,,,,,,,,,
128.69984,4,0.475,0.02299,2.73,5.21999,58.03999,0.078,-0.389,-0.207,,,,,,,,,
128.70085,4,0.475,0.02299,2.73,5.21999,58.03999,0.078,-0.389,-0.207,,,,,,,,,
128.70184,4,0.475,0.02299,2.73,5.21999,58.03999,0.078,-0.389,-0.207,,,,,,,,,
128.70285,4,0.475,0.02299,2.73,5.21999,58.03999,0.078,-0.389,-0.207,,,,,,,,,
128.70384,4,0.475,0.02299,2.73,5.21999,58.03999,0.078,-0.389,-0.207,,,,,,,,,
128.70484,4,0.475,0.02299,2.73,5.21999,58.03999,0.078,-0.389,-0.207,,,,,,,,,
128.70584,4,0.475,0.02299,2.73,5.21999,58.03999,0.078,-0.389,-0.207,,,,,,,,,
128.70684,4,0.475,0.02299,2.73,5.21999,58.03999,0.078,-0.389,-0.207,,,,,,,,,
128.70785,4,0.475,0.02299,2.73,5.21999,58.03999,0.078,-0.389,-0.207,,,,,,,,,
128.70884,4,0.475,0.02299,2.92999,5.17,57.98999,0.084,-0.393,-0.205,,,,,,,,,
128.70985,4,0.475,0.02299,2.92999,5.17,57.98999,0.084,-0.393,-0.205,,,,,,,,,
128.71084,4,0.475,0.02299,2.92999,5.17,57.98999,0.084,-0.393,-0.205,,,,,,,,,
128.71185,4,0.475,0.02299,2.92999,5.17,57.98999,0.084,-0.393,-0.205,,,,,,,,,
128.71284,4,0.475,0.02299,2.92999,5.17,57.98999,0.084,-0.393,-0.205,,,,,,,,,
128.71385,4,0.475,0.02299,2.92999,5.17,57.98999,0.084,-0.393,-0.205,,,,,,,,,
128.71484,4,0.475,0.02299,2.92999,5.17,57.98999,0.084,-0.393,-0.205,,,,,,,,,
128.71585,4,0.475,0.02299,2.92999,5.17,57.98999,0.084,-0.393,-0.205,,,,,,,,,
128.71684,4,0.475,0.024,2.92999,5.17,57.98999,0.084,-0.393,-0.205,,,,,,,,,
128.71784,4,0.475,0.024,2.92999,5.17,57.98999,0.084,-0.393,-0.205,,,,,,,,,
128.71884,4,0.475,0.024,2.92999,5.29999,57.95999,0.083,-0.4,-0.205,,,,,,,,,
128.71984,4,0.475,0.024,2.92999,5.29999,57.95999,0.083,-0.4,-0.205,,,,,,,,,
128.72084,4,0.475,0.024,2.92999,5.29999,57.95999,0.083,-0.4,-0.205,,,,,,,,,
128.72184,4,0.475,0.024,2.92999,5.29999,57.95999,0.083,-0.4,-0.205,,,,,,,,,
128.72285,4,0.475,0.024,2.92999,5.29999,57.95999,0.083,-0.4,-0.205,,,,,,,,,
128.72384,4,0.475,0.024,2.92999,5.29999,57.95999,0.083,-0.4,-0.205,,,,,,,,,
128.72485,4,0.475,0.024,2.92999,5.29999,57.95999,0.083,-0.4,-0.205,,,,,,,,,
128.72584,4,0.475,0.024,2.92999,5.29999,57.95999,0.083,-0.4,-0.205,,,,,,,,,
128.72685,4,0.475,0.024,2.92999,5.29999,57.95999,0.083,-0.4,-0.205,,,,,,,,,
128.72785,4,0.475,0.024,2.92999,5.29999,57.95999,0.083,-0.4,-0.205,,,,,,,,,
128.72886,4,0.475,0.024,2.67999,5.34999,57.93,0.078,-0.405,-0.204,,,,,,,,,
128.72985,4,0.475,0.024,2.67999,5.34999,57.93,0.078,-0.405,-0.204,,,,,,,,,
128.73088,4,0.475,0.024,2.67999,5.34999,57.93,0.078,-0.405,-0.204,,,,,,,,,
128.73185,4,0.475,0.024,2.67999,5.34999,57.93,0.078,-0.405,-0.204,,,,,,,,,
128.73291,4,0.475,0.024,2.67999,5.34999,57.93,0.078,-0.405,-0.204,,,,,,,,,
128.73387,4,0.475,0.024,2.67999,5.34999,57.93,0.078,-0.405,-0.204,,,,,,,,,
128.7349,4,0.475,0.024,2.67999,5.34999,57.93,0.078,-0.405,-0.204,,,,,,,,,
128.73585,4,0.475,0.024,2.67999,5.34999,57.93,0.078,-0.405,-0.204,,,,,,,,,
128.73684,4,0.475,0.024,2.67999,5.34999,57.93,0.078,-0.405,-0.204,,,,,,,,,
128.73785,4,0.475,0.024,2.67999,5.34999,57.93,0.078,-0.405,-0.204,,,,,,,,,
128.73884,4,0.475,0.024,2.67999,5.38999,57.88999,0.076,-0.412,-0.20199,,,,,,,,,
128.73985,4,0.475,0.024,2.67999,5.38999,57.88999,0.076,-0.412,-0.20199,,,,,,,,,
128.74084,4,0.475,0.024,2.67999,5.38999,57.88999,0.076,-0.412,-0.20199,,,,,,,,,
128.74185,4,0.475,0.024,2.67999,5.38999,57.88999,0.076,-0.412,-0.20199,,,,,,,,,
128.74284,4,0.475,0.024,2.67999,5.38999,57.88999,0.076,-0.412,-0.20199,,,,,,,,,
128.74385,4,0.475,0.024,2.67999,5.38999,57.88999,0.076,-0.412,-0.20199,,,,,,,,,
128.74484,4,0.475,0.024,2.67999,5.38999,57.88999,0.076,-0.412,-0.20199,,,,,,,,,
128.74584,4,0.475,0.024,2.67999,5.38999,57.88999,0.076,-0.412,-0.20199,,,,,,,,,
128.74684,4,0.475,0.024,2.67999,5.38999,57.88999,0.076,-0.412,-0.20199,,,,,,,,,
128.74784,4,0.475,0.024,2.67999,5.38999,57.88999,0.076,-0.412,-0.20199,,,,,,,,,
128.74885,4,0.475,0.024,2.76999,5.44,57.93999,0.068,-0.41,-0.205,,,,,,,,,
128.74984,4,0.475,0.024,2.76999,5.44,57.93999,0.068,-0.41,-0.205,,,,,,,,,
128.75085,4,0.475,0.024,2.76999,5.44,57.93999,0.068,-0.41,-0.205,,,,,,,,,
128.75184,4,0.475,0.024,2.76999,5.44,57.93999,0.068,-0.41,-0.205,,,,,,,,,
128.75285,4,0.475,0.024,2.76999,5.44,57.93999,0.068,-0.41,-0.205,,,,,,,,,
128.75384,4,0.475,0.024,2.76999,5.44,57.93999,0.068,-0.41,-0.205,,,,,,,,,
128.75485,4,0.475,0.024,2.76999,5.44,57.93999,0.068,-0.41,-0.205,,,,,,,,,
128.75584,4,0.475,0.024,2.76999,5.44,57.93999,0.068,-0.41,-0.205,,,,,,,,,
128.75685,4,0.475,0.024,2.76999,5.44,57.93999,0.068,-0.41,-0.205,,,,,,,,,
128.75784,4,0.475,0.024,2.76999,5.44,57.93999,0.068,-0.41,-0.205,,,,,,,,,
128.75885,4,0.475,0.024,2.86999,5.31999,58.02999,0.059,-0.40399,-0.21,,,,,,,,,
128.75984,4,0.475,0.024,2.86999,5.31999,58.02999,0.059,-0.40399,-0.21,,,,,,,,,
128.76084,4,0.475,0.024,2.86999,5.31999,58.02999,0.059,-0.40399,-0.21,,,,,,,,,
128.76184,4,0.475,0.024,2.86999,5.31999,58.02999,0.059,-0.40399,-0.21,,,,,,,,,
128.76284,4,0.475,0.024,2.86999,5.31999,58.02999,0.059,-0.40399,-0.21,,,,,,,,,
128.76385,4,0.475,0.024,2.86999,5.31999,58.02999,0.059,-0.40399,-0.21,,,,,,,,,
128.76484,4,0.475,0.024,2.86999,5.31999,58.02999,0.059,-0.40399,-0.21,,,,,,,,,
128.76585,4,0.475,0.024,2.86999,5.31999,58.02999,0.059,-0.40399,-0.21,,,,,,,,,
128.76684,4,0.475,0.024,2.86999,5.31999,58.02999,0.059,-0.40399,-0.21,,,,,,,,,
128.76785,4,0.475,0.024,2.86999,5.31999,58.02999,0.059,-0.40399,-0.21,,,,,,,,,
128.76884,4,0.475,0.024,2.50999,5.33999,58.10999,0.053,-0.399,-0.212,,,,,,,,,
128.76985,4,0.475,0.024,2.50999,5.33999,58.10999,0.053,-0.399,-0.212,,,,,,,,,
128.77084,4,0.475,0.024,2.50999,5.33999,58.10999,0.053,-0.399,-0.212,,,,,,,,,
128.77185,4,0.475,0.024,2.50999,5.33999,58.10999,0.053,-0.399,-0.212,,,,,,,,,
128.77284,4,0.475,0.024,2.50999,5.33999,58.10999,0.053,-0.399,-0.212,,,,,,,,,
128.77384,4,0.475,0.024,2.50999,5.33999,58.10999,0.053,-0.399,-0.212,,,,,,,,,
128.77484,4,0.475,0.024,2.50999,5.33999,58.10999,0.053,-0.399,-0.212,,,,,,,,,
128.77584,4,0.475,0.024,2.50999,5.33999,58.10999,0.053,-0.399,-0.212,,,,,,,,,
128.77685,4,0.475,0.024,2.50999,5.33999,58.10999,0.053,-0.399,-0.212,,,,,,,,,
128.77784,4,0.475,0.024,2.50999,5.33999,58.10999,0.053,-0.399,-0.212,,,,,,,,,
128.77885,4,0.475,0.024,2.7,5.48,58.11999,0.059,-0.394,-0.21,,,,,,,,,
128.77984,4,0.475,0.024,2.7,5.48,58.11999,0.059,-0.394,-0.21,,,,,,,,,
128.78085,4,0.475,0.024,2.7,5.48,58.11999,0.059,-0.394,-0.21,,,,,,,,,
128.78184,4,0.475,0.024,2.7,5.48,58.11999,0.059,-0.394,-0.21,,,,,,,,,
128.78285,4,0.475,0.024,2.7,5.48,58.11999,0.059,-0.394,-0.21,,,,,,,,,
128.78384,4,0.475,0.024,2.7,5.48,58.11999,0.059,-0.394,-0.21,,,,,,,,,
128.78485,4,0.475,0.024,2.7,5.48,58.11999,0.059,-0.394,-0.21,,,,,,,,,
128.78584,4,0.475,0.024,2.7,5.48,58.11999,0.059,-0.394,-0.21,,,,,,,,,
128.78684,4,0.475,0.024,2.7,5.48,58.11999,0.059,-0.394,-0.21,,,,,,,,,
128.78784,4,0.475,0.024,2.7,5.48,58.11999,0.059,-0.394,-0.21,,,,,,,,,
128.78884,4,0.475,0.024,2.7,5.48,58.11999,0.059,-0.394,-0.21,,,,,,,,,
128.78984,4,0.475,0.024,2.7,5.48,58.11999,0.059,-0.394,-0.21,,,,,,,,,
128.79084,4,0.475,0.024,2.7,5.48,58.11999,0.059,-0.394,-0.21,,,,,,,,,
128.79185,4,0.475,0.024,2.7,5.48,58.11999,0.059,-0.394,-0.21,,,,,,,,,
128.79284,4,0.475,0.024,2.7,5.48,58.11999,0.059,-0.394,-0.21,,,,,,,,,
