time(s),surface angle(deg),rotor speed(rad/s),ranging distance(m),force_x(N),force_y(N),force_z(N),moment_x(N·m),moment_y(N·m),moment_z(N·m),,,,,,,,,
38.28488,-14,0.475,0.074,3.41999,6.42,60.22999,0.041,-0.408,-0.241,,,,,,,,,
38.28588,-14,0.475,0.074,3.41999,6.42,60.22999,0.041,-0.408,-0.241,,,,,,,,,
38.28688,-14,0.475,0.074,3.41999,6.42,60.22999,0.041,-0.408,-0.241,,,,,,,,,
38.28788,-14,0.475,0.074,3.41999,6.42,60.22999,0.041,-0.408,-0.241,,,,,,,,,
38.28888,-14,0.475,0.074,3.41999,6.42,60.22999,0.041,-0.408,-0.241,,,,,,,,,
38.28988,-14,0.475,0.074,3.41999,6.42,60.22999,0.041,-0.408,-0.241,,,,,,,,,
38.29088,-14,0.475,0.074,3.41999,6.42,60.22999,0.041,-0.408,-0.241,,,,,,,,,
38.29188,-14,0.475,0.074,3.41999,6.42,60.22999,0.041,-0.408,-0.241,,,,,,,,,
38.29288,-14,0.475,0.074,3.50999,6.51999,60.18999,0.042,-0.408,-0.247,,,,,,,,,
38.29388,-14,0.475,0.074,3.50999,6.51999,60.18999,0.042,-0.408,-0.247,,,,,,,,,
38.29488,-14,0.475,0.074,3.50999,6.51999,60.18999,0.042,-0.408,-0.247,,,,,,,,,
38.29588,-14,0.475,0.074,3.50999,6.51999,60.18999,0.042,-0.408,-0.247,,,,,,,,,
38.29688,-14,0.475,0.074,3.50999,6.51999,60.18999,0.042,-0.408,-0.247,,,,,,,,,
38.29788,-14,0.475,0.074,3.50999,6.51999,60.18999,0.042,-0.408,-0.247,,,,,,,,,
38.29888,-14,0.475,0.074,3.50999,6.51999,60.18999,0.042,-0.408,-0.247,,,,,,,,,
38.29988,-14,0.475,0.074,3.50999,6.51999,60.18999,0.042,-0.408,-0.247,,,,,,,,,
38.30088,-14,0.475,0.074,3.50999,6.51999,60.18999,0.042,-0.408,-0.247,,,,,,,,,
38.30188,-14,0.475,0.081,3.50999,6.51999,60.18999,0.042,-0.408,-0.247,,,,,,,,,
38.30288,-14,0.475,0.081,3.58999,6.90999,60.15999,0.046,-0.406,-0.247,,,,,,,,,
38.30388,-14,0.475,0.081,3.58999,6.90999,60.15999,0.046,-0.406,-0.247,,,,,,,,,
38.30489,-14,0.475,0.081,3.58999,6.90999,60.15999,0.046,-0.406,-0.247,,,,,,,,,
38.30588,-14,0.475,0.081,3.58999,6.90999,60.15999,0.046,-0.406,-0.247,,,,,,,,,
38.30688,-14,0.475,0.081,3.58999,6.90999,60.15999,0.046,-0.406,-0.247,,,,,,,,,
38.30788,-14,0.475,0.081,3.58999,6.90999,60.15999,0.046,-0.406,-0.247,,,,,,,,,
38.30888,-14,0.475,0.081,3.58999,6.90999,60.15999,0.046,-0.406,-0.247,,,,,,,,,
38.30988,-14,0.475,0.081,3.58999,6.90999,60.15999,0.046,-0.406,-0.247,,,,,,,,,
38.31088,-14,0.475,0.081,3.58999,6.90999,60.15999,0.046,-0.406,-0.247,,,,,,,,,
38.31188,-14,0.475,0.081,3.58999,6.90999,60.15999,0.046,-0.406,-0.247,,,,,,,,,
38.31288,-14,0.475,0.081,3.34999,6.63999,60.34,0.043,-0.4,-0.247,,,,,,,,,
38.31388,-14,0.475,0.081,3.34999,6.63999,60.34,0.043,-0.4,-0.247,,,,,,,,,
38.31488,-14,0.475,0.081,3.34999,6.63999,60.34,0.043,-0.4,-0.247,,,,,,,,,
38.31588,-14,0.475,0.081,3.34999,6.63999,60.34,0.043,-0.4,-0.247,,,,,,,,,
38.31688,-14,0.475,0.081,3.34999,6.63999,60.34,0.043,-0.4,-0.247,,,,,,,,,
38.31788,-14,0.475,0.081,3.34999,6.63999,60.34,0.043,-0.4,-0.247,,,,,,,,,
38.31888,-14,0.475,0.081,3.34999,6.63999,60.34,0.043,-0.4,-0.247,,,,,,,,,
38.31988,-14,0.475,0.081,3.34999,6.63999,60.34,0.043,-0.4,-0.247,,,,,,,,,
38.32088,-14,0.475,0.081,3.34999,6.63999,60.34,0.043,-0.4,-0.247,,,,,,,,,
38.32188,-14,0.475,0.081,3.34999,6.63999,60.34,0.043,-0.4,-0.247,,,,,,,,,
38.32288,-14,0.475,0.081,3.21,6.32999,60.35999,0.034,-0.401,-0.247,,,,,,,,,
38.32388,-14,0.475,0.081,3.21,6.32999,60.35999,0.034,-0.401,-0.247,,,,,,,,,
38.32488,-14,0.475,0.081,3.21,6.32999,60.35999,0.034,-0.401,-0.247,,,,,,,,,
38.32588,-14,0.475,0.081,3.21,6.32999,60.35999,0.034,-0.401,-0.247,,,,,,,,,
38.32688,-14,0.475,0.081,3.21,6.32999,60.35999,0.034,-0.401,-0.247,,,,,,,,,
38.32788,-14,0.475,0.081,3.21,6.32999,60.35999,0.034,-0.401,-0.247,,,,,,,,,
38.32888,-14,0.475,0.081,3.21,6.32999,60.35999,0.034,-0.401,-0.247,,,,,,,,,
38.32988,-14,0.475,0.081,3.21,6.32999,60.35999,0.034,-0.401,-0.247,,,,,,,,,
38.33088,-14,0.475,0.081,3.21,6.32999,60.35999,0.034,-0.401,-0.247,,,,,,,,,
38.33188,-14,0.475,0.081,3.21,6.32999,60.35999,0.034,-0.401,-0.247,,,,,,,,,
38.33288,-14,0.475,0.081,3.41999,6.23999,60.09,0.035,-0.407,-0.245,,,,,,,,,
38.33388,-14,0.475,0.081,3.41999,6.23999,60.09,0.035,-0.407,-0.245,,,,,,,,,
38.33488,-14,0.475,0.081,3.41999,6.23999,60.09,0.035,-0.407,-0.245,,,,,,,,,
38.33588,-14,0.475,0.081,3.41999,6.23999,60.09,0.035,-0.407,-0.245,,,,,,,,,
38.33688,-14,0.475,0.081,3.41999,6.23999,60.09,0.035,-0.407,-0.245,,,,,,,,,
38.33788,-14,0.475,0.081,3.41999,6.23999,60.09,0.035,-0.407,-0.245,,,,,,,,,
38.33888,-14,0.475,0.081,3.41999,6.23999,60.09,0.035,-0.407,-0.245,,,,,,,,,
38.33988,-14,0.475,0.081,3.41999,6.23999,60.09,0.035,-0.407,-0.245,,,,,,,,,
38.34088,-14,0.475,0.081,3.41999,6.23999,60.09,0.035,-0.407,-0.245,,,,,,,,,
38.34188,-14,0.475,0.081,3.41999,6.23999,60.09,0.035,-0.407,-0.245,,,,,,,,,
38.34288,-14,0.475,0.081,3.67999,6.51999,60.05999,0.049,-0.4,-0.244,,,,,,,,,
38.34388,-14,0.475,0.081,3.67999,6.51999,60.05999,0.049,-0.4,-0.244,,,,,,,,,
38.34488,-14,0.475,0.081,3.67999,6.51999,60.05999,0.049,-0.4,-0.244,,,,,,,,,
38.34588,-14,0.475,0.081,3.67999,6.51999,60.05999,0.049,-0.4,-0.244,,,,,,,,,
38.34688,-14,0.475,0.081,3.67999,6.51999,60.05999,0.049,-0.4,-0.244,,,,,,,,,
38.34788,-14,0.475,0.081,3.67999,6.51999,60.05999,0.049,-0.4,-0.244,,,,,,,,,
38.34888,-14,0.475,0.081,3.67999,6.51999,60.05999,0.049,-0.4,-0.244,,,,,,,,,
38.34988,-14,0.475,0.081,3.67999,6.51999,60.05999,0.049,-0.4,-0.244,,,,,,,,,
38.35088,-14,0.475,0.081,3.67999,6.51999,60.05999,0.049,-0.4,-0.244,,,,,,,,,
38.35188,-14,0.475,0.081,3.67999,6.51999,60.05999,0.049,-0.4,-0.244,,,,,,,,,
38.35288,-14,0.475,0.081,3.35999,6.64999,60.34999,0.046,-0.392,-0.249,,,,,,,,,
38.35388,-14,0.475,0.081,3.35999,6.64999,60.34999,0.046,-0.392,-0.249,,,,,,,,,
38.35489,-14,0.475,0.081,3.35999,6.64999,60.34999,0.046,-0.392,-0.249,,,,,,,,,
38.3559,-14,0.475,0.081,3.35999,6.64999,60.34999,0.046,-0.392,-0.249,,,,,,,,,
38.35691,-14,0.475,0.081,3.35999,6.64999,60.34999,0.046,-0.392,-0.249,,,,,,,,,
38.3579,-14,0.475,0.081,3.35999,6.64999,60.34999,0.046,-0.392,-0.249,,,,,,,,,
38.35893,-14,0.475,0.081,3.35999,6.64999,60.34999,0.046,-0.392,-0.249,,,,,,,,,
38.3599,-14,0.475,0.081,3.35999,6.64999,60.34999,0.046,-0.392,-0.249,,,,,,,,,
38.36093,-14,0.475,0.081,3.35999,6.64999,60.34999,0.046,-0.392,-0.249,,,,,,,,,
38.3619,-14,0.475,0.081,3.35999,6.64999,60.34999,0.046,-0.392,-0.249,,,,,,,,,
38.36294,-14,0.475,0.081,3.44999,6.46999,60.46999,0.041,-0.398,-0.256,,,,,,,,,
38.36388,-14,0.475,0.081,3.44999,6.46999,60.46999,0.041,-0.398,-0.256,,,,,,,,,
38.36488,-14,0.475,0.081,3.44999,6.46999,60.46999,0.041,-0.398,-0.256,,,,,,,,,
38.36588,-14,0.475,0.081,3.44999,6.46999,60.46999,0.041,-0.398,-0.256,,,,,,,,,
38.36688,-14,0.475,0.081,3.44999,6.46999,60.46999,0.041,-0.398,-0.256,,,,,,,,,
38.36788,-14,0.475,0.081,3.44999,6.46999,60.46999,0.041,-0.398,-0.256,,,,,,,,,
38.36888,-14,0.475,0.081,3.44999,6.46999,60.46999,0.041,-0.398,-0.256,,,,,,,,,
38.36988,-14,0.475,0.081,3.44999,6.46999,60.46999,0.041,-0.398,-0.256,,,,,,,,,
38.37088,-14,0.475,0.081,3.44999,6.46999,60.46999,0.041,-0.398,-0.256,,,,,,,,,
38.37188,-14,0.475,0.081,3.44999,6.46999,60.46999,0.041,-0.398,-0.256,,,,,,,,,
38.37288,-14,0.475,0.081,3.52999,6.54999,60.38999,0.038,-0.396,-0.258,,,,,,,,,
38.37388,-14,0.475,0.081,3.52999,6.54999,60.38999,0.038,-0.396,-0.258,,,,,,,,,
38.37488,-14,0.475,0.081,3.52999,6.54999,60.38999,0.038,-0.396,-0.258,,,,,,,,,
38.37588,-14,0.475,0.081,3.52999,6.54999,60.38999,0.038,-0.396,-0.258,,,,,,,,,
38.37688,-14,0.475,0.081,3.52999,6.54999,60.38999,0.038,-0.396,-0.258,,,,,,,,,
38.37788,-14,0.475,0.081,3.52999,6.54999,60.38999,0.038,-0.396,-0.258,,,,,,,,,
38.37888,-14,0.475,0.081,3.52999,6.54999,60.38999,0.038,-0.396,-0.258,,,,,,,,,
38.37988,-14,0.475,0.081,3.52999,6.54999,60.38999,0.038,-0.396,-0.258,,,,,,,,,
38.38088,-14,0.475,0.081,3.52999,6.54999,60.38999,0.038,-0.396,-0.258,,,,,,,,,
38.38188,-14,0.475,0.081,3.52999,6.54999,60.38999,0.038,-0.396,-0.258,,,,,,,,,
38.38288,-14,0.475,0.081,3.78999,6.94999,60.29999,0.049,-0.394,-0.255,,,,,,,,,
38.38388,-14,0.475,0.081,3.78999,6.94999,60.29999,0.049,-0.394,-0.255,,,,,,,,,
38.38488,-14,0.475,0.081,3.78999,6.94999,60.29999,0.049,-0.394,-0.255,,,,,,,,,
38.38588,-14,0.475,0.081,3.78999,6.94999,60.29999,0.049,-0.394,-0.255,,,,,,,,,
38.38688,-14,0.475,0.081,3.78999,6.94999,60.29999,0.049,-0.394,-0.255,,,,,,,,,
38.38788,-14,0.475,0.081,3.78999,6.94999,60.29999,0.049,-0.394,-0.255,,,,,,,,,
38.38888,-14,0.475,0.081,3.78999,6.94999,60.29999,0.049,-0.394,-0.255,,,,,,,,,
38.38988,-14,0.475,0.081,3.78999,6.94999,60.29999,0.049,-0.394,-0.255,,,,,,,,,
38.39088,-14,0.475,0.081,3.78999,6.94999,60.29999,0.049,-0.394,-0.255,,,,,,,,,
38.39188,-14,0.475,0.081,3.78999,6.94999,60.29999,0.049,-0.394,-0.255,,,,,,,,,
38.39288,-14,0.475,0.081,3.52999,6.94,60.38999,0.036,-0.382,-0.251,,,,,,,,,
38.39388,-14,0.475,0.081,3.52999,6.94,60.38999,0.036,-0.382,-0.251,,,,,,,,,
38.39488,-14,0.475,0.081,3.52999,6.94,60.38999,0.036,-0.382,-0.251,,,,,,,,,
38.39588,-14,0.475,0.081,3.52999,6.94,60.38999,0.036,-0.382,-0.251,,,,,,,,,
38.39688,-14,0.475,0.081,3.52999,6.94,60.38999,0.036,-0.382,-0.251,,,,,,,,,
38.39788,-14,0.475,0.081,3.52999,6.94,60.38999,0.036,-0.382,-0.251,,,,,,,,,
38.39888,-14,0.475,0.081,3.52999,6.94,60.38999,0.036,-0.382,-0.251,,,,,,,,,
38.39988,-14,0.475,0.081,3.52999,6.94,60.38999,0.036,-0.382,-0.251,,,,,,,,,
38.40088,-14,0.475,0.081,3.52999,6.94,60.38999,0.036,-0.382,-0.251,,,,,,,,,
38.40188,-14,0.475,0.073,3.52999,6.94,60.38999,0.036,-0.382,-0.251,,,,,,,,,
38.40288,-14,0.475,0.073,3.60999,6.77999,60.43999,0.02,-0.392,-0.253,,,,,,,,,
38.40388,-14,0.475,0.073,3.60999,6.77999,60.43999,0.02,-0.392,-0.253,,,,,,,,,
38.40488,-14,0.475,0.073,3.60999,6.77999,60.43999,0.02,-0.392,-0.253,,,,,,,,,
38.40588,-14,0.475,0.073,3.60999,6.77999,60.43999,0.02,-0.392,-0.253,,,,,,,,,
38.40688,-14,0.475,0.073,3.60999,6.77999,60.43999,0.02,-0.392,-0.253,,,,,,,,,
38.40788,-14,0.475,0.073,3.60999,6.77999,60.43999,0.02,-0.392,-0.253,,,,,,,,,
38.40888,-14,0.475,0.073,3.60999,6.77999,60.43999,0.02,-0.392,-0.253,,,,,,,,,
38.40988,-14,0.475,0.073,3.60999,6.77999,60.43999,0.02,-0.392,-0.253,,,,,,,,,
38.41088,-14,0.475,0.073,3.60999,6.77999,60.43999,0.02,-0.392,-0.253,,,,,,,,,
38.41188,-14,0.475,0.073,3.60999,6.77999,60.43999,0.02,-0.392,-0.253,,,,,,,,,
38.41288,-14,0.475,0.073,3.5,6.94999,60.22999,0.029,-0.398,-0.25699,,,,,,,,,
38.41388,-14,0.475,0.073,3.5,6.94999,60.22999,0.029,-0.398,-0.25699,,,,,,,,,
38.41488,-14,0.475,0.073,3.5,6.94999,60.22999,0.029,-0.398,-0.25699,,,,,,,,,
38.41588,-14,0.475,0.073,3.5,6.94999,60.22999,0.029,-0.398,-0.25699,,,,,,,,,
38.41688,-14,0.475,0.073,3.5,6.94999,60.22999,0.029,-0.398,-0.25699,,,,,,,,,
38.41788,-14,0.475,0.073,3.5,6.94999,60.22999,0.029,-0.398,-0.25699,,,,,,,,,
38.41888,-14,0.475,0.073,3.5,6.94999,60.22999,0.029,-0.398,-0.25699,,,,,,,,,
38.41988,-14,0.475,0.073,3.5,6.94999,60.22999,0.029,-0.398,-0.25699,,,,,,,,,
38.42088,-14,0.475,0.073,3.5,6.94999,60.22999,0.029,-0.398,-0.25699,,,,,,,,,
38.42188,-14,0.475,0.073,3.5,6.94999,60.22999,0.029,-0.398,-0.25699,,,,,,,,,
38.42288,-14,0.475,0.073,3.5,6.94999,60.22999,0.029,-0.398,-0.25699,,,,,,,,,
38.42388,-14,0.475,0.073,3.5,6.94999,60.22999,0.029,-0.398,-0.25699,,,,,,,,,
38.42488,-14,0.475,0.073,3.5,6.94999,60.22999,0.029,-0.398,-0.25699,,,,,,,,,
38.42588,-14,0.475,0.073,3.5,6.94999,60.22999,0.029,-0.398,-0.25699,,,,,,,,,
38.42688,-14,0.475,0.073,3.5,6.94999,60.22999,0.029,-0.398,-0.25699,,,,,,,,,
38.42788,-14,0.475,0.073,3.5,6.94999,60.22999,0.029,-0.398,-0.25699,,,,,,,,,
38.42888,-14,0.475,0.073,3.5,6.94999,60.22999,0.029,-0.398,-0.25699,,,,,,,,,
38.42988,-14,0.475,0.073,3.5,6.94999,60.22999,0.029,-0.398,-0.25699,,,,,,,,,
38.43088,-14,0.475,0.073,3.5,6.94999,60.22999,0.029,-0.398,-0.25699,,,,,,,,,
38.43188,-14,0.475,0.073,3.5,6.94999,60.22999,0.029,-0.398,-0.25699,,,,,,,,,
38.43288,-14,0.475,0.073,3.49,7.05999,60.40999,0.036,-0.401,-0.248,,,,,,,,,
38.43388,-14,0.475,0.073,3.49,7.05999,60.40999,0.036,-0.401,-0.248,,,,,,,,,
38.43488,-14,0.475,0.073,3.49,7.05999,60.40999,0.036,-0.401,-0.248,,,,,,,,,
38.43588,-14,0.475,0.073,3.49,7.05999,60.40999,0.036,-0.401,-0.248,,,,,,,,,
38.43688,-14,0.475,0.073,3.49,7.05999,60.40999,0.036,-0.401,-0.248,,,,,,,,,
38.43788,-14,0.475,0.073,3.49,7.05999,60.40999,0.036,-0.401,-0.248,,,,,,,,,
38.43888,-14,0.475,0.073,3.49,7.05999,60.40999,0.036,-0.401,-0.248,,,,,,,,,
38.43988,-14,0.475,0.073,3.49,7.05999,60.40999,0.036,-0.401,-0.248,,,,,,,,,
38.44088,-14,0.475,0.073,3.49,7.05999,60.40999,0.036,-0.401,-0.248,,,,,,,,,
38.44188,-14,0.475,0.073,3.49,7.05999,60.40999,0.036,-0.401,-0.248,,,,,,,,,
38.44288,-14,0.475,0.073,3.37999,6.51999,60.45999,0.034,-0.396,-0.245,,,,,,,,,
38.44388,-14,0.475,0.073,3.37999,6.51999,60.45999,0.034,-0.396,-0.245,,,,,,,,,
38.44488,-14,0.475,0.073,3.37999,6.51999,60.45999,0.034,-0.396,-0.245,,,,,,,,,
38.44588,-14,0.475,0.073,3.37999,6.51999,60.45999,0.034,-0.396,-0.245,,,,,,,,,
38.44688,-14,0.475,0.073,3.37999,6.51999,60.45999,0.034,-0.396,-0.245,,,,,,,,,
38.44788,-14,0.475,0.073,3.37999,6.51999,60.45999,0.034,-0.396,-0.245,,,,,,,,,
38.4489,-14,0.475,0.073,3.37999,6.51999,60.45999,0.034,-0.396,-0.245,,,,,,,,,
38.4499,-14,0.475,0.073,3.37999,6.51999,60.45999,0.034,-0.396,-0.245,,,,,,,,,
38.4509,-14,0.475,0.073,3.37999,6.51999,60.45999,0.034,-0.396,-0.245,,,,,,,,,
38.45192,-14,0.475,0.073,3.37999,6.51999,60.45999,0.034,-0.396,-0.245,,,,,,,,,
38.45292,-14,0.475,0.073,3.59999,6.53999,60.22999,0.043,-0.406,-0.248,,,,,,,,,
38.4539,-14,0.475,0.073,3.59999,6.53999,60.22999,0.043,-0.406,-0.248,,,,,,,,,
38.45494,-14,0.475,0.073,3.59999,6.53999,60.22999,0.043,-0.406,-0.248,,,,,,,,,
38.45588,-14,0.475,0.073,3.59999,6.53999,60.22999,0.043,-0.406,-0.248,,,,,,,,,
38.45688,-14,0.475,0.073,3.59999,6.53999,60.22999,0.043,-0.406,-0.248,,,,,,,,,
38.45788,-14,0.475,0.073,3.59999,6.53999,60.22999,0.043,-0.406,-0.248,,,,,,,,,
38.45888,-14,0.475,0.073,3.59999,6.53999,60.22999,0.043,-0.406,-0.248,,,,,,,,,
38.45988,-14,0.475,0.073,3.59999,6.53999,60.22999,0.043,-0.406,-0.248,,,,,,,,,
38.46088,-14,0.475,0.073,3.59999,6.53999,60.22999,0.043,-0.406,-0.248,,,,,,,,,
38.46188,-14,0.475,0.073,3.59999,6.53999,60.22999,0.043,-0.406,-0.248,,,,,,,,,
38.46288,-14,0.475,0.073,3.43999,6.61999,60.18,0.051,-0.401,-0.253,,,,,,,,,
38.46388,-14,0.475,0.073,3.43999,6.61999,60.18,0.051,-0.401,-0.253,,,,,,,,,
38.46488,-14,0.475,0.073,3.43999,6.61999,60.18,0.051,-0.401,-0.253,,,,,,,,,
38.46588,-14,0.475,0.073,3.43999,6.61999,60.18,0.051,-0.401,-0.253,,,,,,,,,
38.46688,-14,0.475,0.073,3.43999,6.61999,60.18,0.051,-0.401,-0.253,,,,,,,,,
38.46788,-14,0.475,0.073,3.43999,6.61999,60.18,0.051,-0.401,-0.253,,,,,,,,,
38.46888,-14,0.475,0.073,3.43999,6.61999,60.18,0.051,-0.401,-0.253,,,,,,,,,
38.46988,-14,0.475,0.073,3.43999,6.61999,60.18,0.051,-0.401,-0.253,,,,,,,,,
38.47088,-14,0.475,0.073,3.43999,6.61999,60.18,0.051,-0.401,-0.253,,,,,,,,,
38.47188,-14,0.475,0.073,3.43999,6.61999,60.18,0.051,-0.401,-0.253,,,,,,,,,
38.47288,-14,0.475,0.073,3.46,6.62999,60.18999,0.046,-0.396,-0.258,,,,,,,,,
38.47388,-14,0.475,0.073,3.46,6.62999,60.18999,0.046,-0.396,-0.258,,,,,,,,,
38.47488,-14,0.475,0.073,3.46,6.62999,60.18999,0.046,-0.396,-0.258,,,,,,,,,
38.47588,-14,0.475,0.073,3.46,6.62999,60.18999,0.046,-0.396,-0.258,,,,,,,,,
38.47688,-14,0.475,0.073,3.46,6.62999,60.18999,0.046,-0.396,-0.258,,,,,,,,,
38.47788,-14,0.475,0.073,3.46,6.62999,60.18999,0.046,-0.396,-0.258,,,,,,,,,
38.47888,-14,0.475,0.073,3.46,6.62999,60.18999,0.046,-0.396,-0.258,,,,,,,,,
38.47988,-14,0.475,0.073,3.46,6.62999,60.18999,0.046,-0.396,-0.258,,,,,,,,,
38.48088,-14,0.475,0.073,3.46,6.62999,60.18999,0.046,-0.396,-0.258,,,,,,,,,
38.48188,-14,0.475,0.073,3.46,6.62999,60.18999,0.046,-0.396,-0.258,,,,,,,,,
38.48288,-14,0.475,0.073,3.60999,6.77999,60.20999,0.049,-0.4,-0.258,,,,,,,,,
38.48388,-14,0.475,0.073,3.60999,6.77999,60.20999,0.049,-0.4,-0.258,,,,,,,,,
38.48488,-14,0.475,0.073,3.60999,6.77999,60.20999,0.049,-0.4,-0.258,,,,,,,,,
38.48588,-14,0.475,0.073,3.60999,6.77999,60.20999,0.049,-0.4,-0.258,,,,,,,,,
38.48688,-14,0.475,0.073,3.60999,6.77999,60.20999,0.049,-0.4,-0.258,,,,,,,,,
38.48788,-14,0.475,0.073,3.60999,6.77999,60.20999,0.049,-0.4,-0.258,,,,,,,,,
38.48888,-14,0.475,0.073,3.60999,6.77999,60.20999,0.049,-0.4,-0.258,,,,,,,,,
38.48988,-14,0.475,0.073,3.60999,6.77999,60.20999,0.049,-0.4,-0.258,,,,,,,,,
38.49088,-14,0.475,0.073,3.60999,6.77999,60.20999,0.049,-0.4,-0.258,,,,,,,,,
38.49188,-14,0.475,0.073,3.60999,6.77999,60.20999,0.049,-0.4,-0.258,,,,,,,,,
38.49288,-14,0.475,0.073,3.65999,6.50999,60.43999,0.047,-0.398,-0.25199,,,,,,,,,
38.49388,-14,0.475,0.073,3.65999,6.50999,60.43999,0.047,-0.398,-0.25199,,,,,,,,,
38.49488,-14,0.475,0.073,3.65999,6.50999,60.43999,0.047,-0.398,-0.25199,,,,,,,,,
38.49588,-14,0.475,0.073,3.65999,6.50999,60.43999,0.047,-0.398,-0.25199,,,,,,,,,
38.49688,-14,0.475,0.073,3.65999,6.50999,60.43999,0.047,-0.398,-0.25199,,,,,,,,,
38.49788,-14,0.475,0.073,3.65999,6.50999,60.43999,0.047,-0.398,-0.25199,,,,,,,,,
38.49888,-14,0.475,0.073,3.65999,6.50999,60.43999,0.047,-0.398,-0.25199,,,,,,,,,
38.49988,-14,0.475,0.073,3.65999,6.50999,60.43999,0.047,-0.398,-0.25199,,,,,,,,,
38.50088,-14,0.475,0.073,3.65999,6.50999,60.43999,0.047,-0.398,-0.25199,,,,,,,,,
38.50188,-14,0.475,0.078,3.65999,6.50999,60.43999,0.047,-0.398,-0.25199,,,,,,,,,
38.50288,-14,0.475,0.078,3.74,6.42,60.41999,0.043,-0.396,-0.246,,,,,,,,,
38.50388,-14,0.475,0.078,3.74,6.42,60.41999,0.043,-0.396,-0.246,,,,,,,,,
38.50488,-14,0.475,0.078,3.74,6.42,60.41999,0.043,-0.396,-0.246,,,,,,,,,
38.50588,-14,0.475,0.078,3.74,6.42,60.41999,0.043,-0.396,-0.246,,,,,,,,,
38.50688,-14,0.475,0.078,3.74,6.42,60.41999,0.043,-0.396,-0.246,,,,,,,,,
38.50788,-14,0.475,0.078,3.74,6.42,60.41999,0.043,-0.396,-0.246,,,,,,,,,
38.50888,-14,0.475,0.078,3.74,6.42,60.41999,0.043,-0.396,-0.246,,,,,,,,,
38.50988,-14,0.475,0.078,3.74,6.42,60.41999,0.043,-0.396,-0.246,,,,,,,,,
38.51088,-14,0.475,0.078,3.74,6.42,60.41999,0.043,-0.396,-0.246,,,,,,,,,
38.51188,-14,0.475,0.078,3.74,6.42,60.41999,0.043,-0.396,-0.246,,,,,,,,,
38.51288,-14,0.475,0.078,3.25,6.80999,60.35999,0.036,-0.382,-0.248,,,,,,,,,
38.51388,-14,0.475,0.078,3.25,6.80999,60.35999,0.036,-0.382,-0.248,,,,,,,,,
38.51488,-14,0.475,0.078,3.25,6.80999,60.35999,0.036,-0.382,-0.248,,,,,,,,,
38.51588,-14,0.475,0.078,3.25,6.80999,60.35999,0.036,-0.382,-0.248,,,,,,,,,
38.51688,-14,0.475,0.078,3.25,6.80999,60.35999,0.036,-0.382,-0.248,,,,,,,,,
38.51788,-14,0.475,0.078,3.25,6.80999,60.35999,0.036,-0.382,-0.248,,,,,,,,,
38.51888,-14,0.475,0.078,3.25,6.80999,60.35999,0.036,-0.382,-0.248,,,,,,,,,
38.51988,-14,0.475,0.078,3.25,6.80999,60.35999,0.036,-0.382,-0.248,,,,,,,,,
38.52088,-14,0.475,0.078,3.25,6.80999,60.35999,0.036,-0.382,-0.248,,,,,,,,,
38.52188,-14,0.475,0.078,3.25,6.80999,60.35999,0.036,-0.382,-0.248,,,,,,,,,
38.52288,-14,0.475,0.078,3.33999,6.82999,60.43,0.027,-0.396,-0.256,,,,,,,,,
38.52388,-14,0.475,0.078,3.33999,6.82999,60.43,0.027,-0.396,-0.256,,,,,,,,,
38.52488,-14,0.475,0.078,3.33999,6.82999,60.43,0.027,-0.396,-0.256,,,,,,,,,
38.52588,-14,0.475,0.078,3.33999,6.82999,60.43,0.027,-0.396,-0.256,,,,,,,,,
38.52688,-14,0.475,0.078,3.33999,6.82999,60.43,0.027,-0.396,-0.256,,,,,,,,,
38.52788,-14,0.475,0.078,3.33999,6.82999,60.43,0.027,-0.396,-0.256,,,,,,,,,
38.52888,-14,0.475,0.078,3.33999,6.82999,60.43,0.027,-0.396,-0.256,,,,,,,,,
38.52988,-14,0.475,0.078,3.33999,6.82999,60.43,0.027,-0.396,-0.256,,,,,,,,,
38.53088,-14,0.475,0.078,3.33999,6.82999,60.43,0.027,-0.396,-0.256,,,,,,,,,
38.53188,-14,0.475,0.078,3.33999,6.82999,60.43,0.027,-0.396,-0.256,,,,,,,,,
38.53288,-14,0.475,0.078,3.53999,6.86999,60.30999,0.029,-0.401,-0.262,,,,,,,,,
38.53388,-14,0.475,0.078,3.53999,6.86999,60.30999,0.029,-0.401,-0.262,,,,,,,,,
38.53488,-14,0.475,0.078,3.53999,6.86999,60.30999,0.029,-0.401,-0.262,,,,,,,,,
38.53588,-14,0.475,0.078,3.53999,6.86999,60.30999,0.029,-0.401,-0.262,,,,,,,,,
38.53688,-14,0.475,0.078,3.53999,6.86999,60.30999,0.029,-0.401,-0.262,,,,,,,,,
38.53788,-14,0.475,0.078,3.53999,6.86999,60.30999,0.029,-0.401,-0.262,,,,,,,,,
38.53888,-14,0.475,0.078,3.53999,6.86999,60.30999,0.029,-0.401,-0.262,,,,,,,,,
38.53988,-14,0.475,0.078,3.53999,6.86999,60.30999,0.029,-0.401,-0.262,,,,,,,,,
38.54088,-14,0.475,0.078,3.53999,6.86999,60.30999,0.029,-0.401,-0.262,,,,,,,,,
38.5419,-14,0.475,0.078,3.53999,6.86999,60.30999,0.029,-0.401,-0.262,,,,,,,,,
38.5429,-14,0.475,0.078,3.58999,6.94,60.25,0.035,-0.395,-0.258,,,,,,,,,
