time(s),surface angle(deg),rotor speed(rad/s),force_x(N),force_y(N),force_z(N),moment_x(N·m),moment_y(N·m),moment_z(N·m),time(s),surface angle(deg),rotor speed(rad/s),force_x(N),force_y(N),force_z(N),moment_x(N·m),moment_y(N·m),moment_z(N·m),time(s),surface angle(deg),rotor speed(rad/s),force_x(N),force_y(N),force_z(N),moment_x(N·m),moment_y(N·m),moment_z(N·m),time(s),surface angle(deg),rotor speed(rad/s),force_x(N),force_y(N),force_z(N),moment_x(N·m),moment_y(N·m),moment_z(N·m),time(s),surface angle(deg),rotor speed(rad/s),force_x(N),force_y(N),force_z(N),moment_x(N·m),moment_y(N·m)
97.60426,6,97.60426,3.16999,5.79999,49.23999,0.027,-0.321,-0.144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.60526,6,97.60526,3.16999,5.79999,49.23999,0.027,-0.321,-0.144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.60626,6,97.60626,3.16999,5.79999,49.23999,0.027,-0.321,-0.144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.60727,6,97.60727,3.16999,5.79999,49.23999,0.027,-0.321,-0.144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.60827,6,97.60827,3.16999,5.79999,49.23999,0.027,-0.321,-0.144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.60928,6,97.60928,3.16999,5.79999,49.23999,0.027,-0.321,-0.144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.61031,6,97.61031,3.16999,5.79999,49.23999,0.027,-0.321,-0.144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.61128,6,97.61128,3.16999,5.79999,49.23999,0.027,-0.321,-0.144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.61231,6,97.61231,2.37999,6.03999,49.27999,0.032,-0.313,-0.13999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.61326,6,97.61326,2.37999,6.03999,49.27999,0.032,-0.313,-0.13999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.61428,6,97.61428,2.37999,6.03999,49.27999,0.032,-0.313,-0.13999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.61537,6,97.61537,2.37999,6.03999,49.27999,0.032,-0.313,-0.13999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.61631,6,97.61631,2.37999,6.03999,49.27999,0.032,-0.313,-0.13999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.61727,6,97.61727,2.37999,6.03999,49.27999,0.032,-0.313,-0.13999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.6183,6,97.6183,2.37999,6.03999,49.27999,0.032,-0.313,-0.13999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.61927,6,97.61927,2.37999,6.03999,49.27999,0.032,-0.313,-0.13999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.62032,6,97.62032,2.37999,6.03999,49.27999,0.032,-0.313,-0.13999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.62127,6,97.62127,2.37999,6.03999,49.27999,0.032,-0.313,-0.13999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.62235,6,97.62235,2.08999,5.76999,49.32999,0.005,-0.332,-0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.62328,6,97.62328,2.08999,5.76999,49.32999,0.005,-0.332,-0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.62429,6,97.62429,2.08999,5.76999,49.32999,0.005,-0.332,-0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.62526,6,97.62526,2.08999,5.76999,49.32999,0.005,-0.332,-0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.62626,6,97.62626,2.08999,5.76999,49.32999,0.005,-0.332,-0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.62726,6,97.62726,2.08999,5.76999,49.32999,0.005,-0.332,-0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.62826,6,97.62826,2.08999,5.76999,49.32999,0.005,-0.332,-0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.62926,6,97.62926,2.08999,5.76999,49.32999,0.005,-0.332,-0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.63026,6,97.63026,2.08999,5.76999,49.32999,0.005,-0.332,-0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.63126,6,97.63126,2.08999,5.76999,49.32999,0.005,-0.332,-0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.63226,6,97.63226,2.89999,5.34999,49.37999,0.025,-0.351,-0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.63326,6,97.63326,2.89999,5.34999,49.37999,0.025,-0.351,-0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.63426,6,97.63426,2.89999,5.34999,49.37999,0.025,-0.351,-0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.63526,6,97.63526,2.89999,5.34999,49.37999,0.025,-0.351,-0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.63626,6,97.63626,2.89999,5.34999,49.37999,0.025,-0.351,-0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.63726,6,97.63726,2.89999,5.34999,49.37999,0.025,-0.351,-0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.63826,6,97.63826,2.89999,5.34999,49.37999,0.025,-0.351,-0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.63926,6,97.63926,2.89999,5.34999,49.37999,0.025,-0.351,-0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.64026,6,97.64026,2.89999,5.34999,49.37999,0.025,-0.351,-0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.64126,6,97.64126,2.89999,5.34999,49.37999,0.025,-0.351,-0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.64226,6,97.64226,3.02999,5.73,49.36999,0.036,-0.342,-0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.64326,6,97.64326,3.02999,5.73,49.36999,0.036,-0.342,-0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.64426,6,97.64426,3.02999,5.73,49.36999,0.036,-0.342,-0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.64526,6,97.64526,3.02999,5.73,49.36999,0.036,-0.342,-0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.64626,6,97.64626,3.02999,5.73,49.36999,0.036,-0.342,-0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.64726,6,97.64726,3.02999,5.73,49.36999,0.036,-0.342,-0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.64826,6,97.64826,3.02999,5.73,49.36999,0.036,-0.342,-0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.64926,6,97.64926,3.02999,5.73,49.36999,0.036,-0.342,-0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.65026,6,97.65026,3.02999,5.73,49.36999,0.036,-0.342,-0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.65126,6,97.65126,3.02999,5.73,49.36999,0.036,-0.342,-0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.65226,6,97.65226,2.26999,5.96,49.30999,0.02799,-0.332,-0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.65326,6,97.65326,2.26999,5.96,49.30999,0.02799,-0.332,-0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.65428,6,97.65428,2.26999,5.96,49.30999,0.02799,-0.332,-0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.65526,6,97.65526,2.26999,5.96,49.30999,0.02799,-0.332,-0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.65626,6,97.65626,2.26999,5.96,49.30999,0.02799,-0.332,-0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.65726,6,97.65726,2.26999,5.96,49.30999,0.02799,-0.332,-0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.65826,6,97.65826,2.26999,5.96,49.30999,0.02799,-0.332,-0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.65926,6,97.65926,2.26999,5.96,49.30999,0.02799,-0.332,-0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.66026,6,97.66026,2.26999,5.96,49.30999,0.02799,-0.332,-0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.66126,6,97.66126,2.26999,5.96,49.30999,0.02799,-0.332,-0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.66226,6,97.66226,1.86999,6.03999,49.25999,0.023,-0.335,-0.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.66326,6,97.66326,1.86999,6.03999,49.25999,0.023,-0.335,-0.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.66426,6,97.66426,1.86999,6.03999,49.25999,0.023,-0.335,-0.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.66526,6,97.66526,1.86999,6.03999,49.25999,0.023,-0.335,-0.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.66626,6,97.66626,1.86999,6.03999,49.25999,0.023,-0.335,-0.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.66726,6,97.66726,1.86999,6.03999,49.25999,0.023,-0.335,-0.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.66826,6,97.66826,1.86999,6.03999,49.25999,0.023,-0.335,-0.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.66926,6,97.66926,1.86999,6.03999,49.25999,0.023,-0.335,-0.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.67026,6,97.67026,1.86999,6.03999,49.25999,0.023,-0.335,-0.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.67126,6,97.67126,1.86999,6.03999,49.25999,0.023,-0.335,-0.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.67226,6,97.67226,2.62999,5.15999,49.28999,0.015,-0.336,-0.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.67326,6,97.67326,2.62999,5.15999,49.28999,0.015,-0.336,-0.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.67426,6,97.67426,2.62999,5.15999,49.28999,0.015,-0.336,-0.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.67526,6,97.67526,2.62999,5.15999,49.28999,0.015,-0.336,-0.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.67626,6,97.67626,2.62999,5.15999,49.28999,0.015,-0.336,-0.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.67726,6,97.67726,2.62999,5.15999,49.28999,0.015,-0.336,-0.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.67826,6,97.67826,2.62999,5.15999,49.28999,0.015,-0.336,-0.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.67928,6,97.67928,2.62999,5.15999,49.28999,0.015,-0.336,-0.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.68028,6,97.68028,2.62999,5.15999,49.28999,0.015,-0.336,-0.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.68128,6,97.68128,2.62999,5.15999,49.28999,0.015,-0.336,-0.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
